Mean,Dose,Ligand,Date,Variance,alphStatCov,Kurtosis,Time,Skew,Cell,Bivalent
3684.603302091077,0.012803,WT N-term,4/19/2019,82160622.04194652,884542.7455320313,18.71086215133548,4.0,3.8817200760671513,Thelper,1
1366.9699595426323,0.004268,WT N-term,4/19/2019,11452237.34349781,276388.0710058999,36.99234126441475,4.0,4.040330715995807,Thelper,1
1155.0206772523702,0.001423,WT N-term,4/19/2019,5774116.986598456,148946.84947829915,26.168960858085313,4.0,2.397704463282828,Thelper,1
696.7767425929451,0.000474,WT N-term,4/19/2019,5329906.482221932,9470.014966408165,1.0402758738506899,4.0,0.8180497447722744,Thelper,1
19149.62249676679,84.0,WT N-term,4/19/2019,437203348.82135874,600090.5089461636,0.19208305781354795,4.0,1.048127672254824,Thelper,1
16843.178564908554,28.0,WT N-term,4/19/2019,358608423.6148045,658199.2605284347,0.6840492419373914,4.0,1.1924568075959248,Thelper,1
16009.484447109939,9.333333,WT N-term,4/19/2019,353489171.2350703,977763.6684344113,1.3459286093052976,4.0,1.3971311205028656,Thelper,1
13474.310089312628,3.111,WT N-term,4/19/2019,303660332.9888711,1107936.1342473165,2.318376956985527,4.0,1.6531832816592915,Thelper,1
12166.163203309316,1.037037,WT N-term,4/19/2019,291300553.2308916,1240585.6248750098,2.34385438105591,4.0,1.7159179094022718,Thelper,1
13734.99057992088,0.345679,WT N-term,4/19/2019,361809119.31110734,1195704.5777490267,2.589227023973537,4.0,1.8118177331239873,Thelper,1
10714.640524658182,0.115226,WT N-term,4/19/2019,265421224.0590377,1283580.7923412684,3.294951730885325,4.0,1.9375882232511752,Thelper,1
11406.820878797935,0.038409,WT N-term,4/19/2019,306941433.60888064,1389432.4645055502,3.6062846148596064,4.0,1.9801724241810315,Thelper,1
8570.638520427763,0.012803,WT N-term,4/19/2019,187319019.99398938,1189561.598018695,5.970717041654938,4.0,2.34631906586411,Thelper,1
4944.743329298544,0.004268,WT N-term,4/19/2019,87482730.98319162,864022.0229205518,13.235313666470955,4.0,3.2895678843287923,Thelper,1
2920.6974270429214,0.001423,WT N-term,4/19/2019,33608588.004022524,426282.4227044147,24.633760430095037,4.0,4.301237009576687,Thelper,1
1268.7176874987504,0.000474,WT N-term,4/19/2019,5096267.598110677,132880.33240394839,69.91469042166291,4.0,5.444860038710952,Thelper,1
28250.30322803409,84.0,WT N-term,4/19/2019,589117585.8897618,658687.2695793413,-0.6231561417357416,0.5,0.5908073852692692,Thelper,1
24781.43319385144,28.0,WT N-term,4/19/2019,505698822.39974403,1012455.1794189409,-0.3450689492141228,0.5,0.7416804238621986,Thelper,1
19961.665604061804,9.333333,WT N-term,4/19/2019,491299775.5632789,1888723.870710546,0.32345229656741914,0.5,1.1101365489712585,Thelper,1
19798.635924349725,3.111,WT N-term,4/19/2019,462449134.5180795,1816544.7216299297,0.23947261138614895,0.5,1.0478565598438658,Thelper,1
17694.260825015946,1.037037,WT N-term,4/19/2019,398698340.7417183,1617877.2584980207,0.3917596041163436,0.5,1.1191511173050421,Thelper,1
8259.603238838692,0.345679,WT N-term,4/19/2019,130092985.79801448,1044059.0393688449,7.31342158719233,0.5,2.452271832877995,Thelper,1
3465.6860797544145,0.115226,WT N-term,4/19/2019,30280044.02225986,520146.2735166009,48.5572372346383,0.5,5.329272604528202,Thelper,1
390.80652629785845,0.038409,WT N-term,4/19/2019,7087874.803147936,84236.98768346447,141.80967788693383,0.5,7.393009016597076,Thelper,1
1165.7352328453412,0.012803,WT N-term,4/19/2019,5302874.149170648,146415.15697349497,69.69477148276285,0.5,5.567998478975877,Thelper,1
1486.455326381607,0.004268,WT N-term,4/19/2019,20152201.161237538,169828.65932892653,104.38630123258348,0.5,8.341602982794472,Thelper,1
533.5030484576318,0.001423,WT N-term,4/19/2019,3037961.1466742987,91300.04758057528,97.12663398821672,0.5,4.538190216436861,Thelper,1
0.0,0.000474,WT N-term,4/19/2019,2417050.3225874933,90121.01883069923,8.973022521000267,0.5,1.560538619480294,Thelper,1
8171.877765013873,84.0,H16N N-term,4/19/2019,112000072.74863847,967359.8901254012,5.719414368926149,4.0,2.207320720563835,Thelper,1
7469.035161112222,28.0,H16N N-term,4/19/2019,107686466.6234906,982212.2054460292,7.39579093132499,4.0,2.420938763168871,Thelper,1
8677.511635155392,9.333333,H16N N-term,4/19/2019,145711149.3198408,1007854.8109736728,7.089672586149996,4.0,2.440926598619164,Thelper,1
6768.963641919005,3.111,H16N N-term,4/19/2019,95420504.92315903,817765.863612129,6.978064615721797,4.0,2.470136760293713,Thelper,1
6196.513753099561,1.037037,H16N N-term,4/19/2019,80755499.96815081,664568.7888014684,7.728679644458856,4.0,2.6166160938690055,Thelper,1
7534.451489769584,0.345679,H16N N-term,4/19/2019,93079872.51801983,785943.9563292543,8.721737006629645,4.0,2.667851184738715,Thelper,1
5377.870924631214,0.115226,H16N N-term,4/19/2019,73696160.47889946,648994.1963426128,9.572689619998968,4.0,2.888501003748475,Thelper,1
3996.6049722232992,0.038409,H16N N-term,4/19/2019,45979531.069949284,572445.2936965652,15.17202246055814,4.0,3.4009391351405935,Thelper,1
3724.7426980999044,0.012803,H16N N-term,4/19/2019,37453383.95473601,535818.785364957,13.170698103228212,4.0,3.2268826202778262,Thelper,1
2114.837654313472,0.004268,H16N N-term,4/19/2019,14947982.36902834,304104.8694589696,32.466133568561204,4.0,4.680924607426965,Thelper,1
1201.042064260807,0.001423,H16N N-term,4/19/2019,4914571.853780866,138408.616263713,54.65524952717226,4.0,5.120040598877349,Thelper,1
344.91064781283285,0.000474,H16N N-term,4/19/2019,3020702.355362878,47121.93849680159,175.81908173569283,4.0,7.2869810018991386,Thelper,1
5116.554659333507,84.0,H16N N-term,4/19/2019,55856360.47895864,434085.7556031644,10.462388398691623,2.0,2.8784585679006747,Thelper,1
6189.196805564956,28.0,H16N N-term,4/19/2019,74169353.5254968,562387.5986384775,8.888435781585768,2.0,2.6917718677349534,Thelper,1
5885.138443406107,9.333333,H16N N-term,4/19/2019,73762760.40348852,554098.0163530685,11.196196797574647,2.0,2.9282654410881332,Thelper,1
5432.013403351036,3.111,H16N N-term,4/19/2019,61375090.82720309,535773.8454427836,11.226958350125303,2.0,3.000897554223551,Thelper,1
4538.667347293498,1.037037,H16N N-term,4/19/2019,51405747.80484908,495029.73643434915,10.922229289526033,2.0,2.9775848517594268,Thelper,1
5519.720253870159,0.345679,H16N N-term,4/19/2019,49413168.61384845,451866.5808719588,14.156620506795843,2.0,3.3169155383371756,Thelper,1
4299.107751637328,0.115226,H16N N-term,4/19/2019,45212166.87632179,471659.8093215893,12.736739153277837,2.0,3.1982182494871507,Thelper,1
4972.124747845285,0.038409,H16N N-term,4/19/2019,57829664.512135275,526564.3457414337,14.525651001129066,2.0,3.416636326947248,Thelper,1
3049.563715952868,0.012803,H16N N-term,4/19/2019,15237687.419008268,258036.3381624631,28.086146896372494,2.0,4.173337293250426,Thelper,1
2133.058783129924,0.004268,H16N N-term,4/19/2019,5602247.224083602,169129.65096784328,38.28725585205597,2.0,4.107970714923414,Thelper,1
1632.5866237809469,0.001423,H16N N-term,4/19/2019,2893433.833790556,100074.68317885709,19.360943611485663,2.0,2.282608435924806,Thelper,1
1689.6485863535577,0.000474,H16N N-term,4/19/2019,2583773.3420136077,80019.78527814453,31.307815465230668,2.0,2.2831307254417217,Thelper,1
7122.560221645363,84.0,H16N N-term,4/19/2019,85567716.35878907,624756.7089145505,4.503842866538409,1.0,2.0017614078561983,Thelper,1
7657.835878807062,28.0,H16N N-term,4/19/2019,98813301.75624393,769543.7672272938,4.3205569511710475,1.0,2.0120037341400288,Thelper,1
7893.097415864813,9.333333,H16N N-term,4/19/2019,118964736.7828899,924570.8794257693,5.046196202105666,1.0,2.148998731967681,Thelper,1
7593.845009363178,3.111,H16N N-term,4/19/2019,111376886.78626744,743978.718100109,6.3170697912665865,1.0,2.3613390594603034,Thelper,1
6865.707789244401,1.037037,H16N N-term,4/19/2019,92062097.00297306,733926.358935809,5.257575776067473,1.0,2.2427250270891026,Thelper,1
7680.186573563193,0.345679,H16N N-term,4/19/2019,114271333.9839844,792898.6471942721,7.176057279781208,1.0,2.5256622431956632,Thelper,1
4804.880820250029,0.115226,H16N N-term,4/19/2019,65484859.77592051,740368.7882552203,9.5556820143648,1.0,2.8221292574725814,Thelper,1
2925.606415093309,0.038409,H16N N-term,4/19/2019,30429135.29505339,481240.60472048365,19.168472568958926,1.0,3.845711422639767,Thelper,1
835.6249623345784,0.012803,H16N N-term,4/19/2019,5475713.985125341,189958.0758350642,40.66924553709022,1.0,4.8462851248977845,Thelper,1
531.9190492174039,0.004268,H16N N-term,4/19/2019,2838972.473141798,124689.24452042491,139.9614052338591,1.0,7.3421234876601975,Thelper,1
0.0,0.001423,H16N N-term,4/19/2019,1576982.7407431414,85173.15333891292,27.579605696783876,1.0,3.296799336980137,Thelper,1
34.97800045337226,0.000474,H16N N-term,4/19/2019,2815568.9541456094,66098.7152551675,903.5411914724978,1.0,21.969387049241263,Thelper,1
11989.26177500738,84.0,WT N-term,4/19/2019,230955415.5288211,460073.0612166096,2.317380752863274,2.0,1.6169245639946446,Thelper,1
9740.015546303284,28.0,WT N-term,4/19/2019,170102501.69529536,510126.4892937438,4.298078488620929,2.0,1.9869693616781052,Thelper,1
8602.808903147428,9.333333,WT N-term,4/19/2019,154664155.15233886,685953.2520938038,5.278907638634026,2.0,2.2067934500415483,Thelper,1
7745.65630296848,3.111,WT N-term,4/19/2019,135869833.00080958,754755.6157287536,5.3372880926605735,2.0,2.2743479251808214,Thelper,1
7733.083399033116,1.037037,WT N-term,4/19/2019,128222511.01288001,745606.7543435111,5.731064442868698,2.0,2.2743384807034617,Thelper,1
7148.177332115802,0.345679,WT N-term,4/19/2019,95498106.66389541,591903.7217299998,15.454078140836486,2.0,3.2828178939801327,Thelper,1
5491.037544540513,0.115226,WT N-term,4/19/2019,68161663.0852568,665300.5799546437,8.539803341317185,2.0,2.6136791745735395,Thelper,1
5349.215645831999,0.038409,WT N-term,4/19/2019,66174895.237761185,599474.1943970731,11.326517058628342,2.0,2.9776513837866125,Thelper,1
3940.369328404523,0.012803,WT N-term,4/19/2019,37584299.30349351,584502.7870230308,14.287170288006074,2.0,3.3245706505160566,Thelper,1
2267.987833742383,0.004268,WT N-term,4/19/2019,11814783.236153953,276171.36376641213,27.55221934823192,2.0,4.284300844382334,Thelper,1
1493.9585104446724,0.001423,WT N-term,4/19/2019,3936984.5604110914,121614.34509349025,51.27280950173538,2.0,4.407606670833877,Thelper,1
1385.3359349595862,0.000474,WT N-term,4/19/2019,3049869.3745862865,110888.83867424149,23.465131133311097,2.0,2.7162907600268147,Thelper,1
42514.88069376498,84.0,R38Q N-term,4/19/2019,395638674.75096375,99764.26347532497,-0.161290541424421,4.0,0.052242376679341125,Treg,1
37529.543638883035,28.0,R38Q N-term,4/19/2019,344411171.60058326,235943.00546043436,-0.0797773799179411,4.0,0.048835378731347676,Treg,1
37393.746981607364,9.333333,R38Q N-term,4/19/2019,349171992.89995944,-109252.92438018999,0.16895776194481815,4.0,0.08551628393629988,Treg,1
37737.74681850086,3.111,R38Q N-term,4/19/2019,349231569.3647819,276526.3430001665,-0.030989808976556787,4.0,0.1537062301738641,Treg,1
38164.530718050635,1.037037,R38Q N-term,4/19/2019,341846936.4994937,553942.2681589612,-0.24289364853691575,4.0,-0.17655287180285092,Treg,1
35073.88486887625,0.345679,R38Q N-term,4/19/2019,346943127.37903756,645603.404519796,-0.08798712931340225,4.0,0.24251987653331195,Treg,1
35072.10245456972,0.115226,R38Q N-term,4/19/2019,361376413.2110862,1219119.7937984187,-0.3277751101054851,4.0,0.14641430632468466,Treg,1
31325.668557194833,0.038409,R38Q N-term,4/19/2019,314738623.48959726,1728800.8420135519,0.0749718203209988,4.0,0.2591325445286458,Treg,1
27917.72608817708,0.012803,R38Q N-term,4/19/2019,275588707.0719029,1929409.990161077,-0.12082284791714626,4.0,0.3082243210616693,Treg,1
20583.467502135794,0.004268,R38Q N-term,4/19/2019,269064495.8708912,2557591.6227426664,0.3188819248320609,4.0,0.6305872220756886,Treg,1
17600.96347984849,0.001423,R38Q N-term,4/19/2019,257730264.74097395,2454993.2158600404,-0.09402721081581067,4.0,0.6971924404064347,Treg,1
5166.239489050715,0.000474,R38Q N-term,4/19/2019,109995177.31301485,1680380.7537069544,4.754092603076016,4.0,2.1589000978187403,Treg,1
46003.9716433833,84.0,R38Q N-term,4/19/2019,450923483.3458771,1208764.9780286488,-0.33432452064747986,2.0,-0.2468620085276116,Treg,1
39636.288375154654,28.0,R38Q N-term,4/19/2019,306360448.42474383,256949.22024785625,0.07239176669399683,2.0,-0.05792252923650949,Treg,1
38911.00586015293,9.333333,R38Q N-term,4/19/2019,365234959.6534281,690480.3772709672,-0.39546113568501173,2.0,-0.142966694294676,Treg,1
36364.96022651833,3.111,R38Q N-term,4/19/2019,298674350.68414915,425595.65808181925,-0.29290416297206967,2.0,-0.09585299118405288,Treg,1
36262.70324657594,1.037037,R38Q N-term,4/19/2019,341946525.57079566,1197029.908542924,-0.20920073495740343,2.0,-0.0773938446000056,Treg,1
34222.004807436984,0.345679,R38Q N-term,4/19/2019,349118885.68719834,1613644.6312966477,-0.5453600215040302,2.0,-0.02059302805481646,Treg,1
30767.272374091786,0.115226,R38Q N-term,4/19/2019,300543611.96713096,1617885.6257077486,-0.8211666774784798,2.0,-0.13621218307538013,Treg,1
26828.197134849474,0.038409,R38Q N-term,4/19/2019,337603053.9857291,2758257.0325037236,-0.7661184151421137,2.0,0.11827992398869351,Treg,1
17798.63165675617,0.012803,R38Q N-term,4/19/2019,295483072.7867094,2802794.774407405,-0.7453703981230779,2.0,0.5877060588530536,Treg,1
12264.692085799898,0.004268,R38Q N-term,4/19/2019,225696325.53878102,2526094.4559497526,1.1936051444519906,2.0,1.2577189352270761,Treg,1
5935.354055365515,0.001423,R38Q N-term,4/19/2019,93790469.74973078,1365984.1203500745,2.0436876977093963,2.0,1.6093606120957133,Treg,1
2674.3134316768023,0.000474,R38Q N-term,4/19/2019,61670372.88872274,1018345.8801416024,9.879016154426473,2.0,2.971879204666698,Treg,1
46279.93278614806,84.0,R38Q N-term,4/19/2019,345431337.7373477,437779.34931612463,0.1598595106381291,1.0,-0.10788378386543053,Treg,1
41961.799322803396,28.0,R38Q N-term,4/19/2019,326168704.7051339,586951.383008319,0.018904767687344393,1.0,0.05746402189580638,Treg,1
38177.1720689774,9.333333,R38Q N-term,4/19/2019,308796016.84429574,637825.8057552294,-0.2967520382598088,1.0,0.06762184398043564,Treg,1
41948.423722987915,3.111,R38Q N-term,4/19/2019,246521077.18463412,868606.413468204,0.17886426459782,1.0,-0.10659132555266587,Treg,1
42920.23246378889,1.037037,R38Q N-term,4/19/2019,368413003.0395297,1032630.7844930316,-0.09335845822921707,1.0,-0.27421121645113467,Treg,1
39311.378139732115,0.345679,R38Q N-term,4/19/2019,384285405.43596566,2012286.9526031488,-0.5523734899953525,1.0,-0.24779615312067585,Treg,1
30264.61291617967,0.115226,R38Q N-term,4/19/2019,338069674.7368295,2579719.622392862,-0.5783796877197704,1.0,0.04452463669662462,Treg,1
24882.022040344935,0.038409,R38Q N-term,4/19/2019,363266767.1022962,3228869.748116567,-0.8535531020304257,1.0,0.26200807687468997,Treg,1
16194.309772120612,0.012803,R38Q N-term,4/19/2019,261855177.48364523,2692368.5105636753,-0.59422311375898,1.0,0.708297804108078,Treg,1
5672.2264031822015,0.004268,R38Q N-term,4/19/2019,103543547.07390532,1537513.7700215324,5.447257534528871,1.0,2.183762925603767,Treg,1
1452.6461237546023,0.001423,R38Q N-term,4/19/2019,28877305.716932263,594049.2473570305,8.095862666125456,1.0,2.6796177616740757,Treg,1
0.0,0.000474,R38Q N-term,4/19/2019,14995394.943124844,306929.6065440954,17.727479433679406,1.0,3.900225082870542,Treg,1
46219.20760580512,84.0,WT N-term,4/19/2019,303258344.13654953,448195.84676989977,-0.28365917843352717,1.0,-0.05723323045487041,Treg,1
36881.388005745735,28.0,WT N-term,4/19/2019,267891135.04769683,432846.8754714173,0.10184571429451106,1.0,0.1367220249000609,Treg,1
37703.45122345822,9.333333,WT N-term,4/19/2019,323783540.56941354,584191.4335529656,-0.1299359428975282,1.0,0.17926673378583977,Treg,1
38380.07204455732,3.111,WT N-term,4/19/2019,375509218.86031276,1024164.7192561264,-0.6040712616761339,1.0,0.2623447415052009,Treg,1
43255.8783718095,1.037037,WT N-term,4/19/2019,260668510.3801445,888891.2413962154,0.2355228268660703,1.0,-0.17109669347982856,Treg,1
39808.22554401004,0.345679,WT N-term,4/19/2019,278969277.59078974,1019130.3383705535,0.08815587900717103,1.0,0.4857769439098187,Treg,1
38961.269316768245,0.115226,WT N-term,4/19/2019,232117200.12174362,1555793.8871152508,0.35374051521741334,1.0,0.04501370319047944,Treg,1
30191.045126492463,0.038409,WT N-term,4/19/2019,210686440.4683891,2294999.2951669404,-0.20863347923534148,1.0,0.017863668267773962,Treg,1
17069.81820423991,0.012803,WT N-term,4/19/2019,204195083.32632372,2963457.393617356,0.17806589839047904,1.0,0.7754496410770285,Treg,1
4262.195045624545,0.004268,WT N-term,4/19/2019,66370618.623754576,1012077.4476833399,9.386814698954401,1.0,2.7177074136249137,Treg,1
4020.9032368494695,0.001423,WT N-term,4/19/2019,77810318.12749037,1032413.9943175631,9.087523797331997,1.0,2.8011601930334007,Treg,1
223.10841824236468,0.000474,WT N-term,4/19/2019,12098335.343628358,332703.6604553623,21.055567572153887,1.0,3.8835473152676023,Treg,1
30929.110035403013,84.0,R38Q/H16N,4/19/2019,223531884.02630034,489939.9211809947,-0.12342538249773405,4.0,0.20467189849935719,Treg,1
20991.920455197927,28.0,R38Q/H16N,4/19/2019,153897722.8791302,369114.7893264432,0.9045252139478555,4.0,0.7809523292822486,Treg,1
21647.892390548186,9.333333,R38Q/H16N,4/19/2019,156653012.76040256,591665.1481415521,0.03478527144547572,4.0,0.3800464984808955,Treg,1
21572.575925778307,3.111,R38Q/H16N,4/19/2019,169137265.5519856,408886.31083264493,0.33073613981252237,4.0,0.36614760129398877,Treg,1
23293.644313577104,1.037037,R38Q/H16N,4/19/2019,178691641.9556999,1086019.3249054987,-0.09561776780920406,4.0,0.20639865173886074,Treg,1
18209.71131613128,0.345679,R38Q/H16N,4/19/2019,185126314.54367822,764525.1964996768,-0.5153863289735789,4.0,0.4770550628887299,Treg,1
14777.446485689432,0.115226,R38Q/H16N,4/19/2019,141903372.26772448,918867.4981443321,-0.09647123223798948,4.0,0.6541147385113908,Treg,1
15116.521938448486,0.038409,R38Q/H16N,4/19/2019,209588393.90336108,2034760.3617333376,-0.07300920755366969,4.0,0.7771866148051915,Treg,1
8534.08411903048,0.012803,R38Q/H16N,4/19/2019,136999625.79261896,1691904.95035745,0.9888120028315917,4.0,1.2456953602776077,Treg,1
3017.459194467626,0.004268,R38Q/H16N,4/19/2019,59685929.23592051,1034230.779372784,6.134380206382431,4.0,2.1881358148922327,Treg,1
4988.3280385000035,0.001423,R38Q/H16N,4/19/2019,111678723.30102554,1116985.4163314963,3.4928287988422566,4.0,1.9738732762483708,Treg,1
121.0023955414058,0.000474,R38Q/H16N,4/19/2019,28678135.794443894,680831.9869974692,20.50615817846031,4.0,4.156503195917169,Treg,1
36148.813462626684,84.0,R38Q/H16N,4/19/2019,300544895.8991839,1084670.7852056904,-0.14957453997406134,2.0,0.13042336790105866,Treg,1
26796.05196994097,28.0,R38Q/H16N,4/19/2019,196789605.59300983,791387.923407507,-0.3010162208595317,2.0,0.08642241895728366,Treg,1
23334.23178937308,9.333333,R38Q/H16N,4/19/2019,170959110.055445,274351.15508216404,-0.18843664666643622,2.0,0.1864597933511666,Treg,1
21912.247305366822,3.111,R38Q/H16N,4/19/2019,198091279.74417916,338087.99590453925,-0.00142729630370253,2.0,0.44088738302282243,Treg,1
21724.654859516057,1.037037,R38Q/H16N,4/19/2019,246311939.6902109,1712271.12639554,-0.608909102177833,2.0,0.3473567345180799,Treg,1
20375.460731138766,0.345679,R38Q/H16N,4/19/2019,266287057.76976776,1808553.2896623025,-0.6538866292451191,2.0,0.41472538033998574,Treg,1
14365.67168924488,0.115226,R38Q/H16N,4/19/2019,221753706.0552026,1988139.0163993575,-0.3499663343393431,2.0,0.8235287357885395,Treg,1
9687.427169471397,0.038409,R38Q/H16N,4/19/2019,188853881.70153368,1980153.138175599,1.1983550393106643,2.0,1.339123169737099,Treg,1
3151.583335358414,0.012803,R38Q/H16N,4/19/2019,70151320.05741528,965439.7968792951,14.809680333303177,2.0,3.1721425456307344,Treg,1
1614.4583971317716,0.004268,R38Q/H16N,4/19/2019,39945031.87666783,456253.4633724928,18.81960184639044,2.0,3.6448801650631193,Treg,1
1231.6997536294375,0.001423,R38Q/H16N,4/19/2019,30299742.05582014,492369.07477371476,14.611620490843933,2.0,3.439287750297226,Treg,1
71.86636179506468,0.000474,R38Q/H16N,4/19/2019,17762262.388143625,301148.3871945374,41.509387990851685,2.0,5.698636755181812,Treg,1
38112.48295451509,84.0,R38Q/H16N,4/19/2019,281513530.13610965,1212722.3388154677,0.02831485196945005,1.0,0.070104692087151,Treg,1
32560.189035221592,28.0,R38Q/H16N,4/19/2019,227994081.17434704,576265.3868202873,0.10095576652871374,1.0,0.09784182513537633,Treg,1
30229.207007628953,9.333333,R38Q/H16N,4/19/2019,231393649.3093522,1229762.3042487758,0.0066706498680586535,1.0,0.1441879942756288,Treg,1
28834.29593768513,3.111,R38Q/H16N,4/19/2019,256469696.35285503,1186743.0874353216,-0.5792993620842801,1.0,0.012245326928554576,Treg,1
29755.89037767797,1.037037,R38Q/H16N,4/19/2019,316132606.2375278,1774383.107269426,-0.29344903698678726,1.0,0.12463245923615851,Treg,1
21597.290504565608,0.345679,R38Q/H16N,4/19/2019,422589759.65154517,2675002.4598847516,-0.7768212882415897,1.0,0.5839296923614831,Treg,1
14321.129360864603,0.115226,R38Q/H16N,4/19/2019,234628350.39221513,2184675.512648511,-0.34828876618234483,1.0,0.843994003244475,Treg,1
9530.238171919664,0.038409,R38Q/H16N,4/19/2019,199536006.46708488,2372228.010065816,1.4026596708146126,1.0,1.4341137419473695,Treg,1
3168.0448290775976,0.012803,R38Q/H16N,4/19/2019,60907170.16741347,1000128.9284358387,6.5355520957353335,1.0,2.3846693836729314,Treg,1
1993.7089276209254,0.004268,R38Q/H16N,4/19/2019,33383462.139100768,896724.1176390533,8.227956877493346,1.0,2.6349266845719166,Treg,1
4814.84322953361,0.001423,R38Q/H16N,4/19/2019,67829051.58463953,767626.9695931642,7.467967763571597,1.0,2.378970313560522,Treg,1
4387.120575740736,0.000474,R38Q/H16N,4/19/2019,79189488.98478939,1133308.3880685715,5.334579970502009,1.0,2.2074407539075596,Treg,1
39034.838910141894,84.0,R38Q/H16N,4/19/2019,260826389.82567286,930524.8876321081,0.20910515133549845,0.5,0.044126818567927044,Treg,1
35023.57831738513,28.0,R38Q/H16N,4/19/2019,225763035.6239121,925200.91861262,0.446053988050064,0.5,0.16542875881390384,Treg,1
31706.45917897179,9.333333,R38Q/H16N,4/19/2019,246378514.47049662,924108.5056015071,-0.002396448165082443,0.5,0.24453191193887772,Treg,1
27752.897036341477,3.111,R38Q/H16N,4/19/2019,240698168.44768915,1871864.215526775,-0.3394240370486483,0.5,0.06889424195135284,Treg,1
23081.25481835034,1.037037,R38Q/H16N,4/19/2019,303812930.70130163,1639032.0192459621,-0.7196357925352159,0.5,0.32954704424266673,Treg,1
16749.647833221323,0.345679,R38Q/H16N,4/19/2019,265195090.9958994,2122305.3469152586,0.37958299474251733,0.5,0.870480610457273,Treg,1
12671.599035380057,0.115226,R38Q/H16N,4/19/2019,244744777.9471152,2310955.5537094134,0.17957839425391864,0.5,1.0637973724821377,Treg,1
13377.08139189998,0.038409,R38Q/H16N,4/19/2019,195923193.29187813,2248327.726724754,1.2131589276238879,0.5,1.040533732726519,Treg,1
4677.369291268236,0.012803,R38Q/H16N,4/19/2019,83678488.39226665,659886.1987647201,2.6373093936529033,0.5,1.7528933295902414,Treg,1
0.0,0.004268,R38Q/H16N,4/19/2019,15561406.984684004,319403.00986279314,21.722678202781477,0.5,4.2092579114840305,Treg,1
945.7336947020358,0.001423,R38Q/H16N,4/19/2019,44158794.96447733,750591.5483623871,25.650416964796392,0.5,4.636797344543568,Treg,1
4464.651881924338,0.000474,R38Q/H16N,4/19/2019,66302423.60476692,978761.7053836244,2.4238265054915757,0.5,1.6441100369153412,Treg,1
19448.693657703006,84.0,R38Q N-term,4/19/2019,494306010.67418826,1064161.2374544628,0.16318586120866385,4.0,1.0479925620232915,Thelper,1
16476.372927273598,28.0,R38Q N-term,4/19/2019,376612940.64950794,1568920.9868046565,0.7885676389180207,4.0,1.2068447618091416,Thelper,1
14728.627705891417,9.333333,R38Q N-term,4/19/2019,337706679.4670494,1588182.2640434448,1.0445194440175785,4.0,1.3306896569222948,Thelper,1
13181.704007913413,3.111,R38Q N-term,4/19/2019,325087852.9316966,1801152.623215107,2.0053974692657306,4.0,1.587677134814267,Thelper,1
11497.181578752869,1.037037,R38Q N-term,4/19/2019,294248286.9008722,2185635.0512986286,2.7030531139879406,4.0,1.7989447721199223,Thelper,1
8501.01873210328,0.345679,R38Q N-term,4/19/2019,202645361.19776586,1789663.7204488819,4.6410412696349415,4.0,2.1804440750717746,Thelper,1
5963.7140896521705,0.115226,R38Q N-term,4/19/2019,144825965.7874513,1602248.713230553,8.504280745621688,4.0,2.8060740373839383,Thelper,1
3656.713218357576,0.038409,R38Q N-term,4/19/2019,77393861.37274624,1077923.902824388,19.37197277739196,4.0,3.9625154317206155,Thelper,1
1913.6207216516088,0.012803,R38Q N-term,4/19/2019,30676353.054264333,493836.8254240606,50.84074333482676,4.0,6.134477871246895,Thelper,1
733.3421655806599,0.004268,R38Q N-term,4/19/2019,6368609.822485784,158259.12117693736,146.9780200962824,4.0,9.496614276448703,Thelper,1
953.5497889697228,0.001423,R38Q N-term,4/19/2019,15276544.528296528,233204.82509133202,104.23850482475122,4.0,8.630684812853167,Thelper,1
271.469613163712,0.000474,R38Q N-term,4/19/2019,1611575.353405281,63346.96550371291,27.60247126654667,4.0,2.772382040471597,Thelper,1
15227.040966005847,84.0,R38Q N-term,4/19/2019,382835548.80786544,512278.79393339006,1.3082115603170905,2.0,1.4205594095701246,Thelper,1
11303.552707742347,28.0,R38Q N-term,4/19/2019,236686605.75250226,675495.7228049936,2.031453088500527,2.0,1.587391284325327,Thelper,1
9020.310593368155,9.333333,R38Q N-term,4/19/2019,192886978.69688395,936189.9825679519,4.532322334113098,2.0,2.103318732499535,Thelper,1
5878.703811856977,3.111,R38Q N-term,4/19/2019,109592432.1937412,907863.5175586126,8.088316816523815,2.0,2.6430947841575554,Thelper,1
4699.432824146944,1.037037,R38Q N-term,4/19/2019,85103605.94689798,992987.8130453476,11.436654434477191,2.0,3.093250847959092,Thelper,1
3405.438351146411,0.345679,R38Q N-term,4/19/2019,60565096.945341766,746284.6931088822,22.97970951223049,2.0,4.226150466576781,Thelper,1
1885.5867962449759,0.115226,R38Q N-term,4/19/2019,26927657.646338455,460423.3224587292,39.70501259867025,2.0,5.596730594026972,Thelper,1
719.1124218337611,0.038409,R38Q N-term,4/19/2019,6969023.475209676,212523.97720362275,159.30369680857592,2.0,9.619936244631866,Thelper,1
547.1858540015849,0.012803,R38Q N-term,4/19/2019,2812938.353297184,97018.95938856303,120.24632489977002,2.0,7.648428284574789,Thelper,1
549.2525123564853,0.004268,R38Q N-term,4/19/2019,2152897.788569355,75713.55614331023,24.50388768027207,2.0,3.07154588284919,Thelper,1
