Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
0.012803,IL2,2.8234844,3/27/2019,138675550,2374.101,8.380114,2483335.386,Treg,0.5,0
0.004268,IL2,3.5670326,3/27/2019,130049910,1697.69,16.400408,2150100.667,Treg,0.5,0
0.001423,IL2,3.7679727,3/27/2019,90357520,491.7456,16.459637,1713865.346,Treg,0.5,0
0.000474,IL2,3.7711031,3/27/2019,70815224,0,16.349232,1325839.035,Treg,0.5,0
84,IL2,0.7885424,3/27/2019,831162240,29643.547,0.12924242,4076140.702,Thelper,0.5,0
28,IL2,0.71760607,3/27/2019,830328260,30141.363,-0.1525631,2905348.008,Thelper,0.5,0
9.333333,IL2,0.8097626,3/27/2019,696051800,25960.865,-0.045454264,3813401.865,Thelper,0.5,0
3.111,IL2,5.7460427,3/27/2019,715966660,22712.379,211.7967,5557850.177,Thelper,0.5,0
1.037037,IL2,2.129743,3/27/2019,469878300,12027.17,4.25446,6779748.98,Thelper,0.5,0
0.345679,IL2,4.706256,3/27/2019,56833736,2761.4448,30.216545,1356486.016,Thelper,0.5,0
0.115226,IL2,141.79416,3/27/2019,8487947000,1781.1304,20155.773,1245593.263,Thelper,0.5,0
0.038409,IL2,13.19115,3/27/2019,6863717,238.28223,487.62234,90816.48204,Thelper,0.5,0
0.012803,IL2,8.226618,3/27/2019,6020455,93.20801,127.915436,-9623.889722,Thelper,0.5,0
0.004268,IL2,12.153604,3/27/2019,9548383,373.14404,302.8609,57783.72815,Thelper,0.5,0
0.001423,IL2,92.1422,3/27/2019,18870312,0,10741.357,-63301.42154,Thelper,0.5,0
0.000474,IL2,9.56534,3/27/2019,4037100,14.479004,245.78401,-113372.9658,Thelper,0.5,0
84,IL15,1.063127,3/27/2019,548290400,18319.414,0.5913696,4342328.506,Treg,4,0
28,IL15,1.0026498,3/27/2019,576789800,19347.791,0.27456856,3999574.425,Treg,4,0
9.333333,IL15,0.9807529,3/27/2019,528834000,18432.387,0.16947746,4310264.787,Treg,4,0
3.111,IL15,1.0202287,3/27/2019,573119400,18796.129,0.26157403,4167623.848,Treg,4,0
1.037037,IL15,1.0900754,3/27/2019,503291330,17231.29,0.5175593,3833191.75,Treg,4,0
0.345679,IL15,1.1845152,3/27/2019,453770240,15664.6,0.8654084,3573440.434,Treg,4,0
0.115226,IL15,48.99973,3/27/2019,19102044000,9755.297,2420.691,3809382.302,Treg,4,0
0.038409,IL15,3.324768,3/27/2019,95202090,2473.254,13.468361,1288326.769,Treg,4,0
0.012803,IL15,4.048723,3/27/2019,67416750,1106.0029,20.016405,1081363.023,Treg,4,0
0.004268,IL15,4.2775373,3/27/2019,43833496,0,22.557781,820926.8527,Treg,4,0
0.001423,IL15,5.3847437,3/27/2019,52397744,51.51758,36.50428,875547.5956,Treg,4,0
0.000474,IL15,4.6471667,3/27/2019,63681304,311.5327,26.751934,1060156.284,Treg,4,0
84,IL15,1.3759136,3/27/2019,451162370,15930.99,1.5256848,2679231.025,Thelper,4,0
28,IL15,1.2642968,3/27/2019,499495140,17951.836,1.221201,2392365.01,Thelper,4,0
9.333333,IL15,1.2534672,3/27/2019,456147500,16960.246,1.0437427,2602057.516,Thelper,4,0
3.111,IL15,1.1771903,3/27/2019,493948830,17989.398,0.6912749,2577522.803,Thelper,4,0
1.037037,IL15,5.1687202,3/27/2019,472727550,16411.27,157.36394,2069305.426,Thelper,4,0
0.345679,IL15,1.5345311,3/27/2019,320080130,13428.428,2.1533694,1277354.981,Thelper,4,0
0.115226,IL15,2.5086424,3/27/2019,90069370,5870.6606,9.898187,-99019.30589,Thelper,4,0
0.038409,IL15,19.118788,3/27/2019,26748358,1560.1426,997.2496,-289383.6846,Thelper,4,0
0.012803,IL15,10.038676,3/27/2019,8310660.5,616.0405,252.41101,-79429.08254,Thelper,4,0
0.004268,IL15,4.9895477,3/27/2019,3406457.2,114.84961,88.355995,-98905.38925,Thelper,4,0
0.001423,IL15,8.274936,3/27/2019,3800397,211.10547,213.58708,-61774.21855,Thelper,4,0
0.000474,IL15,71.49934,3/27/2019,22933898,0,6173.982,-171480.2256,Thelper,4,0
84,IL15,0.4592676,3/27/2019,203895360,13833.994,-0.5153575,3098275,Treg,2,0
28,IL15,0.37395477,3/27/2019,259356600,16003.348,-0.84105563,3365503.356,Treg,2,0
9.333333,IL15,0.50756407,3/27/2019,334680640,17211.988,-0.74753094,3931921.616,Treg,2,0
3.111,IL15,0.83785456,3/27/2019,492450460,17228.428,-0.37139177,4702817.128,Treg,2,0
1.037037,IL15,1.0291978,3/27/2019,375146200,13807.844,0.16163397,4562838.611,Treg,2,0
0.345679,IL15,2.0546627,3/27/2019,126206580,4604.243,4.3229733,2201019.104,Treg,2,0
0.115226,IL15,2.7917495,3/27/2019,109805864,3102.7559,9.178433,2216160.536,Treg,2,0
0.038409,IL15,3.5416725,3/27/2019,56330496,514.05225,14.601614,1277181.866,Treg,2,0
0.012803,IL15,4.9581146,3/27/2019,51408030,0,33.86733,1025305.251,Treg,2,0
0.004268,IL15,4.4100456,3/27/2019,74599600,910.39453,23.522987,1281616.625,Treg,2,0
0.001423,IL15,43.758907,3/27/2019,1335525000,1265.5967,2004.6538,2058179.362,Treg,2,0
0.000474,IL15,37.56398,3/27/2019,441497120,653.8926,1612.7029,1461311.004,Treg,2,0
84,IL15,1.5261285,3/27/2019,106896960,6478.651,2.1718035,714442.3288,Thelper,2,0
28,IL15,1.518184,3/27/2019,148059020,8018.569,2.178783,839305.7871,Thelper,2,0
9.333333,IL15,1.3753363,3/27/2019,190114430,10115.693,1.56948,1275009.706,Thelper,2,0
3.111,IL15,1.5174005,3/27/2019,265490620,11807.68,2.2097998,1120633.417,Thelper,2,0
1.037037,IL15,1.8356955,3/27/2019,121278776,7209.7593,3.9185896,6965.844158,Thelper,2,0
0.345679,IL15,3.4677012,3/27/2019,25637978,2308.5908,19.95251,-318567.7667,Thelper,2,0
0.115226,IL15,7.393442,3/27/2019,10589131,927.5625,110.29135,68558.55851,Thelper,2,0
0.038409,IL15,7.332525,3/27/2019,3609273,39.583008,171.71819,-97959.40669,Thelper,2,0
0.012803,IL15,3.8157039,3/27/2019,3115601.5,154.89307,51.776566,-121200.1535,Thelper,2,0
0.004268,IL15,6.226057,3/27/2019,4291304.5,471.43018,104.52855,-24099.698,Thelper,2,0
0.001423,IL15,9.966619,3/27/2019,3612765,0,328.74573,-124266.2455,Thelper,2,0
0.000474,IL15,8.929402,3/27/2019,4085608.5,125.63721,208.58737,-101911.5189,Thelper,2,0
84,IL15,0.96756124,3/27/2019,652270660,19558.549,-0.17240381,5426906.072,Treg,1,0
28,IL15,0.9937558,3/27/2019,748600800,20555.87,-0.1509552,5436413.717,Treg,1,0
9.333333,IL15,1.0637401,3/27/2019,715851400,19904.496,0.19205308,5492891.72,Treg,1,0
3.111,IL15,1.3473557,3/27/2019,689773200,19785.127,3.9080453,5190505.797,Treg,1,0
1.037037,IL15,1.3309262,3/27/2019,354310560,12741.979,0.9767165,4199634.851,Treg,1,0
0.345679,IL15,3.6440084,3/27/2019,60024344,2176.412,16.197733,1328762.972,Treg,1,0
0.115226,IL15,3.9767735,3/27/2019,47802584,1326.29,21.245897,1206442.011,Treg,1,0
0.038409,IL15,3.5768087,3/27/2019,67191704,1582.4238,14.745907,1418973.728,Treg,1,0
0.012803,IL15,5.3219347,3/27/2019,49376264,928.29346,41.828358,1001088.89,Treg,1,0
0.004268,IL15,4.9361963,3/27/2019,25598522,0,32.673218,639998.6671,Treg,1,0
0.001423,IL15,3.7078815,3/27/2019,65238420,1380.773,16.430351,1437295.516,Treg,1,0
0.000474,IL15,4.1464586,3/27/2019,41908524,551.0117,21.781845,953358.3296,Treg,1,0
84,IL15,1.2653058,3/27/2019,367321630,15362.619,1.2887316,588190.6143,Thelper,1,0
28,IL15,1.2486974,3/27/2019,435565600,16853.041,1.1129661,698271.0972,Thelper,1,0
9.333333,IL15,1.2137482,3/27/2019,427743330,16853.98,0.93355083,858682.0054,Thelper,1,0
3.111,IL15,1.3023535,3/27/2019,403915260,16662.963,2.7477484,894997.4742,Thelper,1,0
1.037037,IL15,21.24473,3/27/2019,195019520,9095.094,1422.7812,-284338.739,Thelper,1,0
0.345679,IL15,10.395461,3/27/2019,9270190,1310.854,275.55612,31535.36133,Thelper,1,0
0.115226,IL15,9.980202,3/27/2019,5361201.5,402.5708,342.0992,-21967.69676,Thelper,1,0
0.038409,IL15,7.890151,3/27/2019,5648818,257.53418,123.412605,-12502.13369,Thelper,1,0
0.012803,IL15,14.614843,3/27/2019,4982888,385.27344,518.4853,-8646.267953,Thelper,1,0
0.004268,IL15,132.36339,3/27/2019,918498940,321.3589,17633.438,8235.059389,Thelper,1,0
0.001423,IL15,4.434759,3/27/2019,3414726.5,0,66.991905,-78377.64501,Thelper,1,0
0.000474,IL15,16.75791,3/27/2019,4078677.2,26.93164,945.67236,-125922.7424,Thelper,1,0
84,IL15,0.77227944,3/27/2019,737426240,23304.418,-0.41735816,5205429.71,Treg,0.5,0
28,IL15,0.7926744,3/27/2019,800413630,24483.898,-0.28460336,5661137.455,Treg,0.5,0
9.333333,IL15,0.9223323,3/27/2019,786091800,23246,0.036534786,5073593.274,Treg,0.5,0
3.111,IL15,0.84607184,3/27/2019,741558340,22804.695,-0.3376367,4913690.48,Treg,0.5,0
1.037037,IL15,1.3209324,3/27/2019,384548400,14399.041,1.224114,3158677.454,Treg,0.5,0
0.345679,IL15,43.540543,3/27/2019,263647940,593.7959,1985.2993,269813.8787,Treg,0.5,0
0.115226,IL15,4.3258953,3/27/2019,59256964,1377.5806,22.58366,1181607.735,Treg,0.5,0
0.038409,IL15,6.5703993,3/27/2019,40449144,7.289551,56.956947,693494.259,Treg,0.5,0
0.012803,IL15,6.189758,3/27/2019,21864970,0,50.342693,407418.0388,Treg,0.5,0
0.004268,IL15,4.7876377,3/27/2019,52371160,847.46484,29.185669,1143082.661,Treg,0.5,0
0.001423,IL15,3.5510411,3/27/2019,92466200,1977.7905,15.421654,1800517.302,Treg,0.5,0
0.000474,IL15,4.4076457,3/27/2019,33337108,147.52295,24.142048,760764.4766,Treg,0.5,0
84,IL15,0.81429565,3/27/2019,560420860,22544.75,-0.001146078,2227274.816,Thelper,0.5,0
28,IL15,0.7384935,3/27/2019,675874100,26709.465,-0.05982709,2921902.803,Thelper,0.5,0
9.333333,IL15,0.7606422,3/27/2019,640109060,25442.12,-0.10374379,2551527.007,Thelper,0.5,0
3.111,IL15,0.68817866,3/27/2019,590872200,25168.479,-0.3207507,2412899.058,Thelper,0.5,0
1.037037,IL15,1.2345612,3/27/2019,286918270,15543.719,1.9554324,1831980.866,Thelper,0.5,0
0.345679,IL15,58.475765,3/27/2019,123686150,1256.7324,3607.6646,80328.81897,Thelper,0.5,0
0.115226,IL15,56.946068,3/27/2019,13553049,586.2329,4785.04,58264.28099,Thelper,0.5,0
0.038409,IL15,5.8939047,3/27/2019,3493083,83.82959,114.75379,-41124.51206,Thelper,0.5,0
0.012803,IL15,3.3784113,3/27/2019,3012202.8,537.751,77.81532,10959.64782,Thelper,0.5,0
0.004268,IL15,4.643776,3/27/2019,3769919.2,314.38672,76.54918,14743.13577,Thelper,0.5,0
0.001423,IL15,10.356848,3/27/2019,6298923,0,219.97595,10551.89206,Thelper,0.5,0
0.000474,IL15,7.987017,3/27/2019,4259267.5,12.837402,191.08154,-49634.77524,Thelper,0.5,0
84,IL2,0.7909685,4/18/2019,556760450,23986.898,0.15840244,2962420.806,Treg,4,0
28,IL2,0.80628335,4/18/2019,504567970,21786.307,-0.052610636,2753027.962,Treg,4,0
9.333333,IL2,1.0742471,4/18/2019,700247230,22823.678,0.37240887,3349769.482,Treg,4,0
3.111,IL2,0.6959542,4/18/2019,494108300,21776.68,-0.5042565,3350478.373,Treg,4,0
1.037037,IL2,1.1145835,4/18/2019,411830880,16308.727,0.48127985,3302501.465,Treg,4,0
0.345679,IL2,1.2290318,4/18/2019,342333380,14112.453,0.9524903,3217915.278,Treg,4,0
0.115226,IL2,1.5960941,4/18/2019,223650400,9703.859,1.9938083,3160148.857,Treg,4,0
0.038409,IL2,2.3896644,4/18/2019,103463896,4601.5884,6.010042,1614191.668,Treg,4,0
0.012803,IL2,3.2369373,4/18/2019,82290740,3002.8672,11.859145,1465023.797,Treg,4,0
0.004268,IL2,4.184426,4/18/2019,29191996,842.31934,22.017366,699406.7598,Treg,4,0
0.001423,IL2,4.7492056,4/18/2019,56291092,1630.2417,30.084522,887695.7565,Treg,4,0
0.000474,IL2,5.979076,4/18/2019,14444830,0,50.132275,114100.9517,Treg,4,0
84,IL2,0.8797693,4/18/2019,499631550,21728.812,0.020642042,7264119.035,Thelper,4,0
28,IL2,0.94860786,4/18/2019,477297540,20660.977,0.13286471,6583794.751,Thelper,4,0
9.333333,IL2,1.008092,4/18/2019,657315140,24372.508,0.3081391,7555578.625,Thelper,4,0
3.111,IL2,1.4722381,4/18/2019,415523400,17712.285,5.1459208,6596493.28,Thelper,4,0
1.037037,IL2,95.614975,4/18/2019,4947671600,10591.271,9671.272,6406797.665,Thelper,4,0
0.345679,IL2,2.6421316,4/18/2019,168410850,6381.702,7.347316,4736315.309,Thelper,4,0
0.115226,IL2,3.7393644,4/18/2019,66927250,3026.8901,16.265339,1922366.315,Thelper,4,0
0.038409,IL2,41.503696,4/18/2019,23170382,732.16187,3042.8418,227239.8497,Thelper,4,0
0.012803,IL2,6.3555703,4/18/2019,3222729.8,113.029785,83.592964,-148124.8188,Thelper,4,0
0.004268,IL2,2.4988205,4/18/2019,1811996.4,0,25.168486,-265873.2247,Thelper,4,0
0.001423,IL2,11.2704525,4/18/2019,6300642.5,183.68286,205.51611,-115539.1143,Thelper,4,0
0.000474,IL2,2.3222275,4/18/2019,2035669.2,84.01416,22.51118,-237455.1672,Thelper,4,0
84,IL2,0.8058601,4/18/2019,627551040,23921,-0.058808327,4043479.392,Treg,2,0
28,IL2,0.7033891,4/18/2019,492642300,21948.246,-0.47739553,3438903.378,Treg,2,0
9.333333,IL2,0.7887314,4/18/2019,689058800,23003.785,-0.55346155,4188553.386,Treg,2,0
3.111,IL2,0.71375644,4/18/2019,444916030,20364.207,-0.48841023,3711206.485,Treg,2,0
1.037037,IL2,0.782931,4/18/2019,434675550,18575.316,-0.5046458,4472111.273,Treg,2,0
0.345679,IL2,1.3567383,4/18/2019,304111840,12626.018,1.0155749,4631711.564,Treg,2,0
0.115226,IL2,1.9576432,4/18/2019,192238050,8259.743,4.1840377,3213598.54,Treg,2,0
0.038409,IL2,3.0694013,4/18/2019,45881588,2685.9097,11.021478,1292373.518,Treg,2,0
0.012803,IL2,4.8290935,4/18/2019,25366750,1090.9824,27.838276,519448.2105,Treg,2,0
0.004268,IL2,6.6735854,4/18/2019,6580995.5,59.411377,83.054436,55851.44321,Treg,2,0
0.001423,IL2,3.6035392,4/18/2019,30354434,1679.3945,15.185659,733691.7762,Treg,2,0
0.000474,IL2,4.3269696,4/18/2019,4721105,0,38.59713,-234816.3509,Treg,2,0
84,IL2,1.1094321,4/18/2019,413684320,18515.562,0.8949239,4210214.434,Thelper,2,0
28,IL2,1.3977636,4/18/2019,360327500,16357.541,4.2253532,3824264.306,Thelper,2,0
9.333333,IL2,1.8926499,4/18/2019,532389820,19890.162,13.543932,5182420.908,Thelper,2,0
3.111,IL2,1.6064619,4/18/2019,284078620,12888.769,2.3175,4335403.42,Thelper,2,0
1.037037,IL2,2.8637862,4/18/2019,92860360,4571.0127,9.383416,2662603.068,Thelper,2,0
0.345679,IL2,5.6815925,4/18/2019,10568420,910.3684,46.032135,418814.1603,Thelper,2,0
0.115226,IL2,13.330572,4/18/2019,6825363,267.74512,326.18524,-2491.226767,Thelper,2,0
0.038409,IL2,8.133198,4/18/2019,2114243.2,31.030273,282.92554,-248400.0991,Thelper,2,0
0.012803,IL2,21.488846,4/18/2019,2981210.2,5.5341797,1115.351,-257979.1038,Thelper,2,0
0.004268,IL2,8.308923,4/18/2019,2069881.2,0,260.59164,-282060.2988,Thelper,2,0
0.001423,IL2,6.312907,4/18/2019,2135801.2,58.199707,121.04451,-248872.3485,Thelper,2,0
0.000474,IL2,12.816544,4/18/2019,2205426.8,122.10693,591.74603,-267959.7413,Thelper,2,0
84,IL2,0.8059107,4/18/2019,510558980,20909.244,-0.34669423,3201419.798,Treg,1,0
28,IL2,0.58566046,4/18/2019,593853000,24295.662,-0.8672261,3689232.745,Treg,1,0
9.333333,IL2,0.95963496,4/18/2019,673555600,21577.162,-0.1501174,4652364.275,Treg,1,0
3.111,IL2,0.73038435,4/18/2019,525099650,21696.115,-0.52875423,4166942.081,Treg,1,0
1.037037,IL2,0.7764633,4/18/2019,441347460,18542.734,-0.63236403,5177235.561,Treg,1,0
0.345679,IL2,1.1665385,4/18/2019,288078980,12478.646,0.08321667,4059551.227,Treg,1,0
0.115226,IL2,1.7302849,4/18/2019,121120650,6620.974,2.253684,2823688.156,Treg,1,0
0.038409,IL2,3.1965797,4/18/2019,43074812,2600.8584,12.516844,1165823.06,Treg,1,0
0.012803,IL2,8.362792,4/18/2019,28223670,1273.9116,110.00803,462587.5856,Treg,1,0
0.004268,IL2,5.514809,4/18/2019,23769914,1126.5972,38.44481,448912.84,Treg,1,0
0.001423,IL2,1.297755,4/18/2019,3023789.2,0,3.3445835,-60903.19936,Treg,1,0
0.000474,IL2,6.0247197,4/18/2019,18470200,559.3113,45.960297,196038.2023,Treg,1,0
84,IL2,1.0316073,4/18/2019,305761800,15816.339,0.38816214,2055136.108,Thelper,1,0
28,IL2,1.0533674,4/18/2019,345154020,16781.188,0.462641,2762561.988,Thelper,1,0
9.333333,IL2,1.0417361,4/18/2019,407754100,18792.123,0.47487068,3064612.215,Thelper,1,0
3.111,IL2,1.3727156,4/18/2019,258163800,13332.57,1.6191831,3113304.892,Thelper,1,0
1.037037,IL2,2.523977,4/18/2019,114874140,5505.38,6.9037,3363550.368,Thelper,1,0
0.345679,IL2,6.218308,4/18/2019,13624903,1172.9133,60.08432,457240.5426,Thelper,1,0
0.115226,IL2,14.338677,4/18/2019,4908219,262.67822,433.58432,-87950.15256,Thelper,1,0
0.038409,IL2,4.259338,4/18/2019,2154208.8,78.677246,50.5984,-216505.3506,Thelper,1,0
0.012803,IL2,16.866016,4/18/2019,2790669.2,2.991455,730.11993,-258779.3099,Thelper,1,0
0.004268,IL2,98.0344,4/18/2019,164745420,191.49487,9730.166,-153545.0597,Thelper,1,0
0.001423,IL2,1.9103774,4/18/2019,1517754.6,0,14.471724,-246794.3241,Thelper,1,0
0.000474,IL2,2.9481146,4/18/2019,1740799.5,57.741943,36.199413,-292233.1011,Thelper,1,0
84,IL2,0.59991443,4/18/2019,681943400,24719.201,-0.98301244,4159221.869,Treg,0.5,0
28,IL2,0.4686491,4/18/2019,719984900,27863.047,-0.8059685,5200338.759,Treg,0.5,0
9.333333,IL2,0.82927656,4/18/2019,445149900,19356.07,-0.4339919,3046246.881,Treg,0.5,0
3.111,IL2,0.42710045,4/18/2019,659896770,25763.42,-1.2080221,5033183.602,Treg,0.5,0
1.037037,IL2,1.0483693,4/18/2019,366736830,14701.574,-0.17810106,5432149.276,Treg,0.5,0
0.345679,IL2,2.8196683,4/18/2019,68919970,3451.3691,8.14245,1766428.353,Treg,0.5,0
0.115226,IL2,3.1826587,4/18/2019,41073784,2311.4727,11.484698,1261293.391,Treg,0.5,0
0.038409,IL2,5.194774,4/18/2019,47009344,1715.1587,33.747196,866494.4465,Treg,0.5,0
0.012803,IL2,5.6208124,4/18/2019,25890196,856.5752,38.292496,539559.286,Treg,0.5,0
0.004268,IL2,7.6644645,4/18/2019,11144495,86.31592,96.339096,170473.7189,Treg,0.5,0
0.001423,IL2,4.6638803,4/18/2019,9726503,0,32.032635,155059.2675,Treg,0.5,0
0.000474,IL2,7.9439487,4/18/2019,72910390,1440.6377,88.016174,453891.0484,Treg,0.5,0
84,IL2,0.8603022,4/18/2019,489204860,24798.62,2.7953691,5373556.194,Thelper,0.5,0
28,IL2,0.4974418,4/18/2019,548621440,27222.543,-0.6084893,6585209.191,Thelper,0.5,0
9.333333,IL2,1.2260947,4/18/2019,357953400,16426.305,1.1602583,3737768.136,Thelper,0.5,0
3.111,IL2,0.8859298,4/18/2019,459185570,21044.691,-0.089770555,7514699.322,Thelper,0.5,0
1.037037,IL2,4.402481,4/18/2019,29347360,2112.2163,25.870127,1105556.514,Thelper,0.5,0
0.345679,IL2,14.215667,4/18/2019,5484784,427.67285,334.2121,-91813.12733,Thelper,0.5,0
0.115226,IL2,5.0317464,4/18/2019,2015816,168.47021,86.50941,-224841.0063,Thelper,0.5,0
0.038409,IL2,11.6012945,4/18/2019,4031627.5,210.79468,244.35492,-168840.7759,Thelper,0.5,0
0.012803,IL2,13.014723,4/18/2019,4920568.5,210.74976,275.70483,-198356.7293,Thelper,0.5,0
0.004268,IL2,3.6599312,4/18/2019,1891236.4,95.75464,49.42735,-275600.3485,Thelper,0.5,0
0.001423,IL2,2.8328624,4/18/2019,1603068.1,0,43.793964,-287465.6879,Thelper,0.5,0
0.000474,IL2,3.4196608,4/18/2019,1949662.6,187.89014,44.51116,-253841.78,Thelper,0.5,0
84,IL15,0.8405603,4/18/2019,536948700,23887.479,0.32406688,4080744.564,Treg,4,0
28,IL15,0.8818333,4/18/2019,487541100,21572.96,0.16331887,3902502.799,Treg,4,0
9.333333,IL15,0.6678523,4/18/2019,452262820,21417.547,-0.6420982,3643881.933,Treg,4,0
3.111,IL15,0.7531807,4/18/2019,438636300,21734.834,-0.19257426,3725524.397,Treg,4,0
1.037037,IL15,1.3611848,4/18/2019,176184160,11565.229,1.86345,2076488.891,Treg,4,0
0.345679,IL15,2.017517,4/18/2019,125347060,7545.9404,4.7433777,2090606.344,Treg,4,0
0.115226,IL15,4.3459344,4/18/2019,52200876,2312.3313,23.514538,742064.1907,Treg,4,0
0.038409,IL15,6.2297487,4/18/2019,14384363,522.6848,54.21774,167966.2517,Treg,4,0
0.012803,IL15,10.023441,4/18/2019,10522120,0,144.56543,-35880.76505,Treg,4,0
0.004268,IL15,7.2310286,4/18/2019,21933334,364.73315,71.6501,270094.9591,Treg,4,0
0.001423,IL15,4.312845,4/18/2019,17993232,680.2908,23.477911,291147.5572,Treg,4,0
0.000474,IL15,3.2766213,4/18/2019,94477520,3208.951,11.309852,1413535.011,Treg,4,0
84,IL15,0.8583533,4/18/2019,516444400,22012.11,-0.080801964,7541026.19,Thelper,4,0
28,IL15,0.8825813,4/18/2019,442106850,20260.934,0.012532473,6630635.014,Thelper,4,0
9.333333,IL15,1.172927,4/18/2019,323486600,15354.964,0.84566283,3476138.288,Thelper,4,0
3.111,IL15,0.8822751,4/18/2019,436429600,20537.602,0.060653687,6325695.853,Thelper,4,0
1.037037,IL15,1.5920084,4/18/2019,116407120,8716.849,2.6675663,1510127.263,Thelper,4,0
0.345679,IL15,3.59306,4/18/2019,44183870,3668.1401,19.852154,388097.5147,Thelper,4,0
0.115226,IL15,10.76275,4/18/2019,10746858,765.43774,201.23848,-78583.76437,Thelper,4,0
0.038409,IL15,6.835375,4/18/2019,2074415.4,148.82935,192.70944,-247740.1542,Thelper,4,0
0.012803,IL15,2.30074,4/18/2019,1684951.6,48.62451,28.492449,-249063.9449,Thelper,4,0
0.004268,IL15,6.748291,4/18/2019,2071531.9,0,169.15396,-238064.1179,Thelper,4,0
0.001423,IL15,5.3003106,4/18/2019,2042873.1,3.0114746,109.318275,-227674.7556,Thelper,4,0
0.000474,IL15,10.502456,4/18/2019,10204535,431.3474,171.09016,-32798.08065,Thelper,4,0
84,IL15,0.7844884,4/18/2019,498913950,20853.502,-0.20882678,4095109.981,Treg,2,0
28,IL15,1.1299567,4/18/2019,646264400,20725.137,0.69879293,4112145.081,Treg,2,0
9.333333,IL15,0.8113247,4/18/2019,449160580,19675.283,-0.17959905,3531960.498,Treg,2,0
3.111,IL15,0.85915303,4/18/2019,408350270,18049.486,-0.28138852,3743750.724,Treg,2,0
1.037037,IL15,26.775568,4/18/2019,716500160,3568.5535,752.07965,952942.7379,Treg,2,0
0.345679,IL15,9.42855,4/18/2019,18986376,500.69067,116.76731,-21037.42095,Treg,2,0
0.115226,IL15,4.4778605,4/18/2019,6874000.5,114.43652,31.475227,3738.578064,Treg,2,0
0.038409,IL15,26.532967,4/18/2019,1783366900,1466.1204,703.6531,-785382.0712,Treg,2,0
0.012803,IL15,5.3990207,4/18/2019,8398816,162.91187,48.62458,109588.2833,Treg,2,0
0.004268,IL15,5.094547,4/18/2019,9706120,0,35.602486,20785.009,Treg,2,0
0.001423,IL15,7.2563267,4/18/2019,10193190,142.29785,84.22369,106268.4321,Treg,2,0
0.000474,IL15,6.5953975,4/18/2019,20005770,769.46313,62.933083,292991.0883,Treg,2,0
84,IL15,1.6568394,4/18/2019,379093500,16487.71,9.69406,4050727.198,Thelper,2,0
28,IL15,1.2113115,4/18/2019,471222460,18964.957,1.079597,4097946.478,Thelper,2,0
9.333333,IL15,73.30438,4/18/2019,2336634600,17260.043,6338.115,3651189.349,Thelper,2,0
3.111,IL15,2.0853853,4/18/2019,241904530,13120.462,20.074106,2263055.634,Thelper,2,0
1.037037,IL15,62.339325,4/18/2019,110461990,1379.3977,4377.076,210405.7196,Thelper,2,0
0.345679,IL15,8.358304,4/18/2019,2402396,148.25537,226.63855,-203905.73,Thelper,2,0
0.115226,IL15,1.8813092,4/18/2019,1732002.2,3.0585938,14.923004,-244721.0791,Thelper,2,0
0.038409,IL15,97.35226,4/18/2019,129904580,104.55469,9621.708,-214703.5031,Thelper,2,0
0.012803,IL15,1.9741439,4/18/2019,1678074.4,3.3391113,15.596796,-225699.1027,Thelper,2,0
0.004268,IL15,10.898105,4/18/2019,2417905.2,0,370.12863,-253903.5818,Thelper,2,0
0.001423,IL15,1.2672896,4/18/2019,1618097.5,7.5026855,5.1194286,-235192.1225,Thelper,2,0
0.000474,IL15,20.599356,4/18/2019,3498425.5,254.02173,1068.3998,-203062.6549,Thelper,2,0
84,IL15,1.061721,4/18/2019,492135170,19414.223,0.30479074,3513802.58,Treg,1,0
28,IL15,0.8335556,4/18/2019,601610940,21151.861,-0.5322192,4504728.637,Treg,1,0
