Variance,Mean,Time,Ligand,Kurtosis,Date,Cell,Dose,Skew
2592178.8,124.82568,4.0,IL2,26.463896,2019-3-15,NK,0.000474,3.0278842
3393598.5,0.0,4.0,IL2,40.91337,2019-3-15,CD8+,84.0,4.8277164
5618174.0,303.437,4.0,IL2,45.09218,2019-3-15,CD8+,28.0,4.8535814
33776544.0,3779.3848,4.0,IL2,28.381762,2019-3-15,CD8+,9.333333,3.024404
25528620.0,5891.9155,4.0,IL2,4.9974275,2019-3-15,CD8+,3.111,1.6195923
26147810.0,5799.1206,4.0,IL2,6.0634346,2019-3-15,CD8+,1.037037,1.8991427
24192040.0,4110.032,4.0,IL2,18.33244,2019-3-15,CD8+,0.345679,3.3114567
15134288.0,2000.5825,4.0,IL2,21.437864,2019-3-15,CD8+,0.115226,4.1168
8930714.0,1387.1304,4.0,IL2,40.207973,2019-3-15,CD8+,0.038409,5.241357
5223997.0,932.6133,4.0,IL2,52.873734,2019-3-15,CD8+,0.012803,5.809482
2223462.8,715.4719,4.0,IL2,83.631874,2019-3-15,CD8+,0.004268,6.238724
5007377.0,765.7278,4.0,IL2,1790.5045,2019-3-15,CD8+,0.001423,32.588913
1509478.8,729.2229,4.0,IL2,34.737064,2019-3-15,CD8+,0.000474,3.230491
3393598.5,0.0,2.0,IL2,40.91337,2019-3-15,NKcells,84.0,4.8277164
5618174.0,303.437,2.0,IL2,45.09218,2019-3-15,NKcells,28.0,4.8535814
33776544.0,3779.3848,2.0,IL2,28.381762,2019-3-15,NKcells,9.333333,3.024404
25528620.0,5891.9155,2.0,IL2,4.9974275,2019-3-15,NKcells,3.111,1.6195923
26147810.0,5799.1206,2.0,IL2,6.0634346,2019-3-15,NKcells,1.037037,1.8991427
24192040.0,4110.032,2.0,IL2,18.33244,2019-3-15,NKcells,0.345679,3.3114567
15134288.0,2000.5825,2.0,IL2,21.437864,2019-3-15,NKcells,0.115226,4.1168
8930714.0,1387.1304,2.0,IL2,40.207973,2019-3-15,NKcells,0.038409,5.241357
5223997.0,932.6133,2.0,IL2,52.873734,2019-3-15,NKcells,0.012803,5.809482
2223462.8,715.4719,2.0,IL2,83.631874,2019-3-15,NKcells,0.004268,6.238724
5007377.0,765.7278,2.0,IL2,1790.5045,2019-3-15,NKcells,0.001423,32.588913
1509478.8,729.2229,2.0,IL2,34.737064,2019-3-15,NKcells,0.000474,3.230491
9932171.0,2508.4526,2.0,IL2,1.8843193,2019-3-15,NK,84.0,1.0404503
9106477.0,5401.8315,2.0,IL2,2.303872,2019-3-15,NK,28.0,0.7868421
11339310.0,6015.264,2.0,IL2,0.87529016,2019-3-15,NK,9.333333,0.4208264
8009394.0,5400.3315,2.0,IL2,1.2276392,2019-3-15,NK,3.111,0.6664471
6508628.5,2969.9429,2.0,IL2,5.5054884,2019-3-15,NK,1.037037,1.4624712
4536385.5,1428.4009,2.0,IL2,7.137294,2019-3-15,NK,0.345679,2.1159258
5024928.0,822.10547,2.0,IL2,7.9229555,2019-3-15,NK,0.115226,2.295984
3126535.5,493.19922,2.0,IL2,7.3738346,2019-3-15,NK,0.038409,1.9633223
2840166.2,478.83887,2.0,IL2,15.323072,2019-3-15,NK,0.012803,2.3423247
1773638.2,124.76904,2.0,IL2,2.3756042,2019-3-15,NK,0.004268,1.0235705
2296753.2,0.0,2.0,IL2,5.7379465,2019-3-15,NK,0.001423,1.8230857
2276807.0,105.251465,2.0,IL2,5.1076,2019-3-15,NK,0.000474,1.7533925
36204204.0,3498.6025,2.0,IL2,6.468191,2019-3-15,CD8+,84.0,2.0379615
38014140.0,7502.746,2.0,IL2,5.5545177,2019-3-15,CD8+,28.0,1.329176
40008060.0,8509.236,2.0,IL2,2.657216,2019-3-15,CD8+,9.333333,1.0266429
28943728.0,6328.456,2.0,IL2,7.236619,2019-3-15,CD8+,3.111,1.814888
12686098.0,2296.0024,2.0,IL2,26.789343,2019-3-15,CD8+,1.037037,3.890174
10285952.0,1256.2178,2.0,IL2,27.182234,2019-3-15,CD8+,0.345679,4.3264866
7999385.0,792.4717,2.0,IL2,78.306496,2019-3-15,CD8+,0.115226,6.24161
3961447.2,554.1531,2.0,IL2,71.74951,2019-3-15,CD8+,0.038409,6.5164714
2672885.5,466.40796,2.0,IL2,142.0784,2019-3-15,CD8+,0.012803,8.395426
1750447.2,281.4663,2.0,IL2,129.19339,2019-3-15,CD8+,0.004268,7.5246115
892337.4,0.0,2.0,IL2,5.449127,2019-3-15,CD8+,0.001423,1.3046831
1333310.4,256.30835,2.0,IL2,39.03668,2019-3-15,CD8+,0.000474,3.3183174
36204204.0,3498.6025,1.0,IL2,6.468191,2019-3-15,NKcells,84.0,2.0379615
38014140.0,7502.746,1.0,IL2,5.5545177,2019-3-15,NKcells,28.0,1.329176
40008060.0,8509.236,1.0,IL2,2.657216,2019-3-15,NKcells,9.333333,1.0266429
28943728.0,6328.456,1.0,IL2,7.236619,2019-3-15,NKcells,3.111,1.814888
12686098.0,2296.0024,1.0,IL2,26.789343,2019-3-15,NKcells,1.037037,3.890174
10285952.0,1256.2178,1.0,IL2,27.182234,2019-3-15,NKcells,0.345679,4.3264866
7999385.0,792.4717,1.0,IL2,78.306496,2019-3-15,NKcells,0.115226,6.24161
3961447.2,554.1531,1.0,IL2,71.74951,2019-3-15,NKcells,0.038409,6.5164714
2672885.5,466.40796,1.0,IL2,142.0784,2019-3-15,NKcells,0.012803,8.395426
1750447.2,281.4663,1.0,IL2,129.19339,2019-3-15,NKcells,0.004268,7.5246115
892337.4,0.0,1.0,IL2,5.449127,2019-3-15,NKcells,0.001423,1.3046831
1333310.4,256.30835,1.0,IL2,39.03668,2019-3-15,NKcells,0.000474,3.3183174
13185212.0,6841.487,1.0,IL2,1.77495,2019-3-15,NK,84.0,0.80762124
14498214.0,6818.0815,1.0,IL2,8.645078,2019-3-15,NK,28.0,1.5400108
9673982.0,6528.071,1.0,IL2,0.36042595,2019-3-15,NK,9.333333,0.30194625
10996025.0,5608.155,1.0,IL2,2.136056,2019-3-15,NK,3.111,0.99717414
9396179.0,2163.23,1.0,IL2,13.235596,2019-3-15,NK,1.037037,2.919393
6947313.0,1140.3379,1.0,IL2,9.049521,2019-3-15,NK,0.345679,2.4193954
3690863.5,545.709,1.0,IL2,5.2957935,2019-3-15,NK,0.115226,1.8138748
3098967.8,319.65527,1.0,IL2,5.0069103,2019-3-15,NK,0.038409,1.6932383
2333883.8,107.65332,1.0,IL2,4.9950495,2019-3-15,NK,0.012803,1.6666414
2054536.9,130.16943,1.0,IL2,4.413566,2019-3-15,NK,0.004268,1.4302264
1927691.6,109.90967,1.0,IL2,2.397241,2019-3-15,NK,0.001423,1.151999
2077470.9,0.0,1.0,IL2,3.0925746,2019-3-15,NK,0.000474,1.1550266
39941970.0,9545.01,1.0,IL2,2.1610188,2019-3-15,CD8+,84.0,0.8164492
39255724.0,9462.674,1.0,IL2,0.7098484,2019-3-15,CD8+,28.0,0.5859622
39571880.0,9885.631,1.0,IL2,1.9069247,2019-3-15,CD8+,9.333333,0.7307952
30429324.0,7414.112,1.0,IL2,2.690112,2019-3-15,CD8+,3.111,1.1212747
18016318.0,1838.1709,1.0,IL2,22.370724,2019-3-15,CD8+,1.037037,3.989941
10479717.0,950.92896,1.0,IL2,24.107147,2019-3-15,CD8+,0.345679,4.232742
6735783.0,528.53564,1.0,IL2,73.03215,2019-3-15,CD8+,0.115226,6.5549216
3070616.5,476.3977,1.0,IL2,234.35628,2019-3-15,CD8+,0.038409,10.044804
1439218.8,102.42432,1.0,IL2,66.41012,2019-3-15,CD8+,0.012803,4.9554896
1058867.9,97.00098,1.0,IL2,13.848391,2019-3-15,CD8+,0.004268,1.7654034
1465743.1,260.86084,1.0,IL2,80.94023,2019-3-15,CD8+,0.001423,4.958586
1014623.1,0.0,1.0,IL2,13.972855,2019-3-15,CD8+,0.000474,1.856246
39941970.0,9545.01,0.5,IL2,2.1610188,2019-3-15,NKcells,84.0,0.8164492
39255724.0,9462.674,0.5,IL2,0.7098484,2019-3-15,NKcells,28.0,0.5859622
39571880.0,9885.631,0.5,IL2,1.9069247,2019-3-15,NKcells,9.333333,0.7307952
30429324.0,7414.112,0.5,IL2,2.690112,2019-3-15,NKcells,3.111,1.1212747
18016318.0,1838.1709,0.5,IL2,22.370724,2019-3-15,NKcells,1.037037,3.989941
10479717.0,950.92896,0.5,IL2,24.107147,2019-3-15,NKcells,0.345679,4.232742
6735783.0,528.53564,0.5,IL2,73.03215,2019-3-15,NKcells,0.115226,6.5549216
3070616.5,476.3977,0.5,IL2,234.35628,2019-3-15,NKcells,0.038409,10.044804
1439218.8,102.42432,0.5,IL2,66.41012,2019-3-15,NKcells,0.012803,4.9554896
1058867.9,97.00098,0.5,IL2,13.848391,2019-3-15,NKcells,0.004268,1.7654034
1465743.1,260.86084,0.5,IL2,80.94023,2019-3-15,NKcells,0.001423,4.958586
1014623.1,0.0,0.5,IL2,13.972855,2019-3-15,NKcells,0.000474,1.856246
10920511.0,6865.611,0.5,IL2,1.5333724,2019-3-15,NK,84.0,0.58089316
10223531.0,6651.887,0.5,IL2,0.57449746,2019-3-15,NK,28.0,0.31476527
11110626.0,6782.2007,0.5,IL2,2.1741462,2019-3-15,NK,9.333333,0.6331122
11243415.0,5934.267,0.5,IL2,9.027077,2019-3-15,NK,3.111,1.6797698
7740004.0,2195.4062,0.5,IL2,7.543277,2019-3-15,NK,1.037037,2.0363126
5506118.5,1221.0962,0.5,IL2,5.365486,2019-3-15,NK,0.345679,1.8682896
4369937.0,780.2715,0.5,IL2,8.845675,2019-3-15,NK,0.115226,2.1973634
3069747.5,457.35498,0.5,IL2,6.657133,2019-3-15,NK,0.038409,2.0107198
2353279.5,276.47803,0.5,IL2,1.225493,2019-3-15,NK,0.012803,0.9890098
2284715.5,157.30664,0.5,IL2,2.7395573,2019-3-15,NK,0.004268,1.3215722
1948707.1,0.0,0.5,IL2,2.5222445,2019-3-15,NK,0.001423,1.1939085
2321175.5,227.95605,0.5,IL2,2.9526806,2019-3-15,NK,0.000474,1.4010313
40335180.0,11688.912,0.5,IL2,1.2950583,2019-3-15,CD8+,84.0,0.6139054
36727360.0,11564.016,0.5,IL2,1.0640488,2019-3-15,CD8+,28.0,0.5277655
37054350.0,11038.865,0.5,IL2,2.0835214,2019-3-15,CD8+,9.333333,0.714829
28993326.0,7396.0024,0.5,IL2,2.516408,2019-3-15,CD8+,3.111,1.1430733
12673946.0,1422.6978,0.5,IL2,17.485643,2019-3-15,CD8+,1.037037,3.7869627
6731410.0,680.8635,0.5,IL2,267.1458,2019-3-15,CD8+,0.345679,10.034754
2564277.8,266.70093,0.5,IL2,53.497158,2019-3-15,CD8+,0.115226,5.7565084
1527199.1,309.69458,0.5,IL2,72.65337,2019-3-15,CD8+,0.038409,5.5897117
783724.2,0.0,0.5,IL2,20.115803,2019-3-15,CD8+,0.012803,2.157139
853322.25,7.873047,0.5,IL2,46.39754,2019-3-15,CD8+,0.004268,3.3884344
774893.0,2.100586,0.5,IL2,6.0775213,2019-3-15,CD8+,0.001423,1.4208951
1145979.9,259.8562,0.5,IL2,38.606934,2019-3-15,CD8+,0.000474,3.4301467
40335180.0,11688.912,4.0,IL15,1.2950583,2019-3-15,NKcells,84.0,0.6139054
36727360.0,11564.016,4.0,IL15,1.0640488,2019-3-15,NKcells,28.0,0.5277655
37054350.0,11038.865,4.0,IL15,2.0835214,2019-3-15,NKcells,9.333333,0.714829
28993326.0,7396.0024,4.0,IL15,2.516408,2019-3-15,NKcells,3.111,1.1430733
12673946.0,1422.6978,4.0,IL15,17.485643,2019-3-15,NKcells,1.037037,3.7869627
6731410.0,680.8635,4.0,IL15,267.1458,2019-3-15,NKcells,0.345679,10.034754
2564277.8,266.70093,4.0,IL15,53.497158,2019-3-15,NKcells,0.115226,5.7565084
1527199.1,309.69458,4.0,IL15,72.65337,2019-3-15,NKcells,0.038409,5.5897117
783724.2,0.0,4.0,IL15,20.115803,2019-3-15,NKcells,0.012803,2.157139
853322.25,7.873047,4.0,IL15,46.39754,2019-3-15,NKcells,0.004268,3.3884344
774893.0,2.100586,4.0,IL15,6.0775213,2019-3-15,NKcells,0.001423,1.4208951
1145979.9,259.8562,4.0,IL15,38.606934,2019-3-15,NKcells,0.000474,3.4301467
3385918.0,1691.0708,4.0,IL15,1.7761488,2019-3-15,NK,84.0,1.1485074
4378787.5,1748.977,4.0,IL15,2.0982056,2019-3-15,NK,28.0,1.2772024
3440973.2,1644.3721,4.0,IL15,2.17094,2019-3-15,NK,9.333333,1.2093397
3117115.5,1516.3965,4.0,IL15,1.7685146,2019-3-15,NK,3.111,1.1167896
2717058.5,1635.4062,4.0,IL15,1.6852355,2019-3-15,NK,1.037037,0.95369107
2440461.2,1303.6489,4.0,IL15,2.040988,2019-3-15,NK,0.345679,1.0706133
2610316.2,1097.8784,4.0,IL15,1.9764161,2019-3-15,NK,0.115226,1.0698925
2227075.8,367.07227,4.0,IL15,3.9948196,2019-3-15,NK,0.038409,1.4314566
1833530.6,0.0,4.0,IL15,2.9292083,2019-3-15,NK,0.012803,1.2539406
1991264.2,174.71436,4.0,IL15,1.8955216,2019-3-15,NK,0.004268,1.0854595
2141678.2,159.24414,4.0,IL15,2.3470836,2019-3-15,NK,0.001423,1.1967742
2219027.5,400.82324,4.0,IL15,3.2251248,2019-3-15,NK,0.000474,1.3349856
4862486.0,2668.3774,4.0,IL15,3.5719028,2019-3-15,CD8+,84.0,1.025847
5263994.5,2688.2324,4.0,IL15,2.2238364,2019-3-15,CD8+,28.0,0.9844989
4947565.5,2612.5737,4.0,IL15,1.9583497,2019-3-15,CD8+,9.333333,0.90695715
5220284.0,2777.832,4.0,IL15,1.9599552,2019-3-15,CD8+,3.111,0.8927463
4397663.5,2476.002,4.0,IL15,1.1073189,2019-3-15,CD8+,1.037037,0.81476384
2727217.0,1455.6865,4.0,IL15,8.084379,2019-3-15,CD8+,0.345679,1.5148544
1493284.4,658.9912,4.0,IL15,23.086138,2019-3-15,CD8+,0.115226,2.3041875
823849.2,117.536865,4.0,IL15,31.778034,2019-3-15,CD8+,0.038409,2.6221528
619653.9,0.0,4.0,IL15,2.0044718,2019-3-15,CD8+,0.012803,0.75175816
778035.2,102.62842,4.0,IL15,6.257429,2019-3-15,CD8+,0.004268,1.2747638
624205.25,9.245361,4.0,IL15,0.6749184,2019-3-15,CD8+,0.001423,0.51381075
772937.5,296.94043,4.0,IL15,5.0907803,2019-3-15,CD8+,0.000474,0.9168075
4862486.0,2668.3774,2.0,IL15,3.5719028,2019-3-15,NKcells,84.0,1.025847
5263994.5,2688.2324,2.0,IL15,2.2238364,2019-3-15,NKcells,28.0,0.9844989
4947565.5,2612.5737,2.0,IL15,1.9583497,2019-3-15,NKcells,9.333333,0.90695715
5220284.0,2777.832,2.0,IL15,1.9599552,2019-3-15,NKcells,3.111,0.8927463
4397663.5,2476.002,2.0,IL15,1.1073189,2019-3-15,NKcells,1.037037,0.81476384
2727217.0,1455.6865,2.0,IL15,8.084379,2019-3-15,NKcells,0.345679,1.5148544
1493284.4,658.9912,2.0,IL15,23.086138,2019-3-15,NKcells,0.115226,2.3041875
823849.2,117.536865,2.0,IL15,31.778034,2019-3-15,NKcells,0.038409,2.6221528
619653.9,0.0,2.0,IL15,2.0044718,2019-3-15,NKcells,0.012803,0.75175816
778035.2,102.62842,2.0,IL15,6.257429,2019-3-15,NKcells,0.004268,1.2747638
624205.25,9.245361,2.0,IL15,0.6749184,2019-3-15,NKcells,0.001423,0.51381075
772937.5,296.94043,2.0,IL15,5.0907803,2019-3-15,NKcells,0.000474,0.9168075
9478667.0,5897.276,2.0,IL15,1.3985605,2019-3-15,NK,84.0,0.4834953
3031043.8,1750.2227,2.0,IL15,-0.7279699,2019-3-15,NK,28.0,-0.22475155
9989174.0,5392.857,2.0,IL15,2.069786,2019-3-15,NK,9.333333,0.62343436
10272174.0,5513.318,2.0,IL15,0.8233092,2019-3-15,NK,3.111,0.46876258
7959831.5,5016.2114,2.0,IL15,4.33082,2019-3-15,NK,1.037037,1.1286355
4329586.0,2463.0273,2.0,IL15,3.032021,2019-3-15,NK,0.345679,0.9917084
1988418.0,374.67725,2.0,IL15,1.6135125,2019-3-15,NK,0.115226,1.0025387
2528638.8,148.35352,2.0,IL15,2.5688882,2019-3-15,NK,0.038409,1.3718333
2306863.0,0.0,2.0,IL15,2.7783766,2019-3-15,NK,0.012803,1.3710861
1933357.1,168.64795,2.0,IL15,1.7460399,2019-3-15,NK,0.004268,0.9267755
2116661.5,142.17188,2.0,IL15,1.0145597,2019-3-15,NK,0.001423,0.9268065
2362096.0,442.2622,2.0,IL15,0.7668493,2019-3-15,NK,0.000474,0.7105584
38520844.0,8506.354,2.0,IL15,0.95111394,2019-3-15,CD8+,84.0,0.6827376
525214080.0,11311.107,2.0,IL15,17.379192,2019-3-15,CD8+,28.0,3.9920697
39202404.0,8788.051,2.0,IL15,2.5470238,2019-3-15,CD8+,9.333333,0.80950105
34092644.0,8204.148,2.0,IL15,1.8356805,2019-3-15,CD8+,3.111,0.7871711
18203290.0,5297.8125,2.0,IL15,2.1839232,2019-3-15,CD8+,1.037037,1.0717257
3564536.2,1181.4148,2.0,IL15,17.234425,2019-3-15,CD8+,0.345679,2.672607
2902776.2,451.29272,2.0,IL15,670.406,2019-3-15,CD8+,0.115226,18.812462
1386975.6,331.8352,2.0,IL15,52.76276,2019-3-15,CD8+,0.038409,3.8669188
1273403.1,33.003906,2.0,IL15,46.62207,2019-3-15,CD8+,0.012803,4.0612392
1500967.8,133.98706,2.0,IL15,427.85526,2019-3-15,CD8+,0.004268,12.221621
1516367.1,0.0,2.0,IL15,757.53845,2019-3-15,CD8+,0.001423,16.924414
1216391.2,254.35742,2.0,IL15,9.853753,2019-3-15,CD8+,0.000474,1.3988776
38520844.0,8506.354,1.0,IL15,0.95111394,2019-3-15,NKcells,84.0,0.6827376
525214080.0,11311.107,1.0,IL15,17.379192,2019-3-15,NKcells,28.0,3.9920697
39202404.0,8788.051,1.0,IL15,2.5470238,2019-3-15,NKcells,9.333333,0.80950105
34092644.0,8204.148,1.0,IL15,1.8356805,2019-3-15,NKcells,3.111,0.7871711
18203290.0,5297.8125,1.0,IL15,2.1839232,2019-3-15,NKcells,1.037037,1.0717257
3564536.2,1181.4148,1.0,IL15,17.234425,2019-3-15,NKcells,0.345679,2.672607
2902776.2,451.29272,1.0,IL15,670.406,2019-3-15,NKcells,0.115226,18.812462
1386975.6,331.8352,1.0,IL15,52.76276,2019-3-15,NKcells,0.038409,3.8669188
1273403.1,33.003906,1.0,IL15,46.62207,2019-3-15,NKcells,0.012803,4.0612392
1500967.8,133.98706,1.0,IL15,427.85526,2019-3-15,NKcells,0.004268,12.221621
1516367.1,0.0,1.0,IL15,757.53845,2019-3-15,NKcells,0.001423,16.924414
1216391.2,254.35742,1.0,IL15,9.853753,2019-3-15,NKcells,0.000474,1.3988776
10392565.0,6173.4023,1.0,IL15,0.8702154,2019-3-15,NK,84.0,0.44180673
12901003.0,6655.046,1.0,IL15,2.9588675,2019-3-15,NK,28.0,1.0097911
13216140.0,6586.8535,1.0,IL15,1.8328876,2019-3-15,NK,9.333333,0.6770748
10625003.0,6648.083,1.0,IL15,2.1790051,2019-3-15,NK,3.111,0.8495219
7300125.5,4743.628,1.0,IL15,5.11728,2019-3-15,NK,1.037037,1.2847558
2487923.5,997.3159,1.0,IL15,3.5214005,2019-3-15,NK,0.345679,1.1803026
2336578.0,434.1338,1.0,IL15,4.9223275,2019-3-15,NK,0.115226,1.676718
2087270.8,292.87793,1.0,IL15,4.2836943,2019-3-15,NK,0.038409,1.5500512
2266778.2,227.16602,1.0,IL15,4.454547,2019-3-15,NK,0.012803,1.6227999
2109519.8,140.6914,1.0,IL15,4.0208397,2019-3-15,NK,0.004268,1.5151244
2054390.5,22.23291,1.0,IL15,3.5075126,2019-3-15,NK,0.001423,1.4038688
2507306.2,0.0,1.0,IL15,3.4147449,2019-3-15,NK,0.000474,1.5794315
35967624.0,10059.053,1.0,IL15,1.8010535,2019-3-15,CD8+,84.0,0.66608685
36398948.0,10178.035,1.0,IL15,0.8385997,2019-3-15,CD8+,28.0,0.5435021
37781224.0,10371.432,1.0,IL15,2.5383034,2019-3-15,CD8+,9.333333,0.74057424
32677964.0,9755.458,1.0,IL15,1.1002021,2019-3-15,CD8+,3.111,0.6417861
12399541.0,4841.2197,1.0,IL15,2.16124,2019-3-15,CD8+,1.037037,1.0801302
2734219.2,1378.1375,1.0,IL15,5.034728,2019-3-15,CD8+,0.345679,1.6615543
958680.5,525.6609,1.0,IL15,14.067242,2019-3-15,CD8+,0.115226,1.6750735
918836.75,438.22144,1.0,IL15,21.772024,2019-3-15,CD8+,0.038409,2.2097917
666455.94,255.19702,1.0,IL15,1.0582056,2019-3-15,CD8+,0.012803,0.64763147
764762.2,202.67163,1.0,IL15,29.423748,2019-3-15,CD8+,0.004268,2.5818498
751137.75,0.0,1.0,IL15,164.51834,2019-3-15,CD8+,0.001423,5.927831
745090.44,52.226074,1.0,IL15,36.744144,2019-3-15,CD8+,0.000474,2.9508498
35967624.0,10059.053,0.5,IL15,1.8010535,2019-3-15,NKcells,84.0,0.66608685
36398948.0,10178.035,0.5,IL15,0.8385997,2019-3-15,NKcells,28.0,0.5435021
37781224.0,10371.432,0.5,IL15,2.5383034,2019-3-15,NKcells,9.333333,0.74057424
32677964.0,9755.458,0.5,IL15,1.1002021,2019-3-15,NKcells,3.111,0.6417861
12399541.0,4841.2197,0.5,IL15,2.16124,2019-3-15,NKcells,1.037037,1.0801302
2734219.2,1378.1375,0.5,IL15,5.034728,2019-3-15,NKcells,0.345679,1.6615543
958680.5,525.6609,0.5,IL15,14.067242,2019-3-15,NKcells,0.115226,1.6750735
918836.75,438.22144,0.5,IL15,21.772024,2019-3-15,NKcells,0.038409,2.2097917
666455.94,255.19702,0.5,IL15,1.0582056,2019-3-15,NKcells,0.012803,0.64763147
764762.2,202.67163,0.5,IL15,29.423748,2019-3-15,NKcells,0.004268,2.5818498
751137.75,0.0,0.5,IL15,164.51834,2019-3-15,NKcells,0.001423,5.927831
745090.44,52.226074,0.5,IL15,36.744144,2019-3-15,NKcells,0.000474,2.9508498
13249826.0,6435.297,0.5,IL15,0.5449233,2019-3-15,NK,84.0,0.44059703
14103485.0,6227.4316,0.5,IL15,1.2814627,2019-3-15,NK,28.0,0.5875666
12751088.0,6402.255,0.5,IL15,0.3311801,2019-3-15,NK,9.333333,0.3868656
15194632.0,6733.3184,0.5,IL15,2.5438137,2019-3-15,NK,3.111,0.82821196
9658876.0,5199.42,0.5,IL15,6.3051643,2019-3-15,NK,1.037037,1.5232948
2947650.2,441.94238,0.5,IL15,3.5029173,2019-3-15,NK,0.345679,1.4373096
2143000.0,213.8706,0.5,IL15,2.736905,2019-3-15,NK,0.115226,1.2875977
1911141.5,159.97559,0.5,IL15,2.1251292,2019-3-15,NK,0.038409,1.1538013
1646781.4,59.481445,0.5,IL15,1.1384249,2019-3-15,NK,0.012803,0.84159166
1958110.9,8.584961,0.5,IL15,4.003991,2019-3-15,NK,0.004268,1.4711554
1806258.5,114.9707,0.5,IL15,2.018381,2019-3-15,NK,0.001423,1.0541891
2374636.8,0.0,0.5,IL15,8.723149,2019-3-15,NK,0.000474,1.9354086
47878020.0,12748.159,0.5,IL15,3.0529923,2019-3-15,CD8+,84.0,0.7952206
47987228.0,12929.021,0.5,IL15,1.0511813,2019-3-15,CD8+,28.0,0.5826733
44032950.0,12440.748,0.5,IL15,1.9155984,2019-3-15,CD8+,9.333333,0.6589555
42543200.0,12661.245,0.5,IL15,0.5831704,2019-3-15,CD8+,3.111,0.3540622
24614056.0,7469.176,0.5,IL15,1.4696193,2019-3-15,CD8+,1.037037,0.9044811
2260913.8,514.44727,0.5,IL15,8.589469,2019-3-15,CD8+,0.345679,1.9096764
1164706.6,283.81665,0.5,IL15,8.578532,2019-3-15,CD8+,0.115226,1.384624
1431568.4,222.37012,0.5,IL15,88.87502,2019-3-15,CD8+,0.038409,5.2931166
1065257.0,203.7273,0.5,IL15,9.476789,2019-3-15,CD8+,0.012803,1.4246587
1129801.8,241.7312,0.5,IL15,58.309505,2019-3-15,CD8+,0.004268,3.2787766
1198639.0,163.89941,0.5,IL15,27.516855,2019-3-15,CD8+,0.001423,2.739439
961272.3,0.0,0.5,IL15,3.6382432,2019-3-15,CD8+,0.000474,1.0690548
47878020.0,12748.159,4.0,IL2,3.0529923,2019-3-27,NKcells,84.0,0.7952206
47987228.0,12929.021,4.0,IL2,1.0511813,2019-3-27,NKcells,28.0,0.5826733
44032950.0,12440.748,4.0,IL2,1.9155984,2019-3-27,NKcells,9.333333,0.6589555
42543200.0,12661.245,4.0,IL2,0.5831704,2019-3-27,NKcells,3.111,0.3540622
24614056.0,7469.176,4.0,IL2,1.4696193,2019-3-27,NKcells,1.037037,0.9044811
2260913.8,514.44727,4.0,IL2,8.589469,2019-3-27,NKcells,0.345679,1.9096764
1164706.6,283.81665,4.0,IL2,8.578532,2019-3-27,NKcells,0.115226,1.384624
1431568.4,222.37012,4.0,IL2,88.87502,2019-3-27,NKcells,0.038409,5.2931166
1065257.0,203.7273,4.0,IL2,9.476789,2019-3-27,NKcells,0.012803,1.4246587
1129801.8,241.7312,4.0,IL2,58.309505,2019-3-27,NKcells,0.004268,3.2787766
1198639.0,163.89941,4.0,IL2,27.516855,2019-3-27,NKcells,0.001423,2.739439
961272.3,0.0,4.0,IL2,3.6382432,2019-3-27,NKcells,0.000474,1.0690548
4778551.0,2953.3953,4.0,IL2,0.7857816,2019-3-27,NK,84.0,0.7607711
6304316.5,3198.2117,4.0,IL2,0.4889822,2019-3-27,NK,28.0,0.86892194
5152947.0,2667.1204,4.0,IL2,9.893011,2019-3-27,NK,9.333333,2.0639663
4429112.5,2514.719,4.0,IL2,1.6876869,2019-3-27,NK,3.111,1.0673115
5278371.5,2402.447,4.0,IL2,1.6364517,2019-3-27,NK,1.037037,1.1800243
4376041.0,2254.297,4.0,IL2,1.2974072,2019-3-27,NK,0.345679,1.0425698
4063785.0,1398.8142,4.0,IL2,2.3332472,2019-3-27,NK,0.115226,1.4091393
3301906.0,525.4265,4.0,IL2,5.948148,2019-3-27,NK,0.038409,1.9660612
3121195.5,281.94995,4.0,IL2,5.452009,2019-3-27,NK,0.012803,2.0211222
2146523.0,190.23657,4.0,IL2,2.3715382,2019-3-27,NK,0.004268,1.3222857
2188770.8,68.03833,4.0,IL2,3.3941627,2019-3-27,NK,0.001423,1.5866691
1967955.5,0.0,4.0,IL2,2.7910562,2019-3-27,NK,0.000474,1.4159094
21796418.0,5474.1245,4.0,IL2,26.641489,2019-3-27,CD8+,84.0,2.4433537
26157326.0,5322.7617,4.0,IL2,242.79596,2019-3-27,CD8+,28.0,8.048327
21372030.0,5245.1167,4.0,IL2,3.55891,2019-3-27,CD8+,9.333333,1.384232
15168143.0,4194.126,4.0,IL2,3.4574409,2019-3-27,CD8+,3.111,1.4862565
21333072.0,3265.314,4.0,IL2,1064.281,2019-3-27,CD8+,1.037037,21.653402
9040212.0,1857.5247,4.0,IL2,13.103811,2019-3-27,CD8+,0.345679,3.0673401
8795505.0,1207.6777,4.0,IL2,16.138788,2019-3-27,CD8+,0.115226,3.6050766
5496162.0,648.6233,4.0,IL2,27.385105,2019-3-27,CD8+,0.038409,4.6024094
2142032.8,302.76318,4.0,IL2,40.04291,2019-3-27,CD8+,0.012803,4.9855533
1237275.0,147.34119,4.0,IL2,86.28064,2019-3-27,CD8+,0.004268,6.901662
888976.6,71.98987,4.0,IL2,82.13612,2019-3-27,CD8+,0.001423,6.0645633
626903.06,0.0,4.0,IL2,120.782455,2019-3-27,CD8+,0.000474,6.332965
