Dose,Mean,Time,Kurtosis,Cell,Skew,Date,Variance,Ligand
84.0,3440.1543,1.0,0.49108076,CD8,0.75367266,2019-4-18,5503222.5,IL2
28.0,3256.6338,1.0,0.6652951,CD8,0.84639764,2019-4-18,5504638.0,IL2
9.333333,2989.603,1.0,1.4869905,CD8,1.0326921,2019-4-18,5058750.0,IL2
3.111,1591.5667,1.0,3.7062602,CD8,1.4826037,2019-4-18,3060294.0,IL2
1.037037,311.37335,1.0,25.622297,CD8,4.1200147,2019-4-18,1069350.2,IL2
0.345679,36.76837,1.0,21.43634,CD8,2.9805348,2019-4-18,334854.66,IL2
0.115226,30.253479,1.0,8.395089,CD8,1.5034459,2019-4-18,236416.03,IL2
0.038409,0.0,1.0,14.390949,CD8,2.0818624,2019-4-18,260537.03,IL2
0.012803,10.269775,1.0,1.9800553,CD8,0.8848714,2019-4-18,219262.06,IL2
0.004268,34.725525,1.0,14.409708,CD8,2.397935,2019-4-18,291662.4,IL2
0.001423,74.18231,1.0,14.321592,CD8,2.3101318,2019-4-18,289968.6,IL2
0.000474,42.134827,1.0,26.814148,CD8,3.6062846,2019-4-18,358115.78,IL2
84.0,2923.2646,0.5,-0.08793688,NK,0.57398236,2019-4-18,3478248.5,IL2
28.0,3139.4053,0.5,0.27795696,NK,1.0000055,2019-4-18,5977033.0,IL2
9.333333,3141.0835,0.5,1.4147539,NK,1.106362,2019-4-18,5713947.0,IL2
3.111,3017.1191,0.5,-0.15828228,NK,0.7997595,2019-4-18,5804263.0,IL2
1.037037,984.35547,0.5,0.28761554,NK,1.0139617,2019-4-18,4870891.5,IL2
0.345679,604.626,0.5,0.8691094,NK,1.4232937,2019-4-18,4961823.5,IL2
0.115226,0.0,0.5,1.2063384,NK,1.3464577,2019-4-18,1883191.0,IL2
0.038409,562.5288,0.5,0.67278075,NK,1.2655113,2019-4-18,3370343.8,IL2
0.012803,653.75586,0.5,0.6864965,NK,1.1345944,2019-4-18,2825986.8,IL2
0.004268,1113.418,0.5,0.011864901,NK,0.8570704,2019-4-18,4072873.8,IL2
0.001423,360.4148,0.5,-0.21907401,NK,0.83741647,2019-4-18,1714669.9,IL2
0.000474,1026.4795,0.5,-0.11081624,NK,0.9044334,2019-4-18,4187212.8,IL2
84.0,4668.813,0.5,1.2853699,CD8,0.8546692,2019-4-18,6968072.5,IL2
28.0,5493.7285,0.5,1.0490541,CD8,0.74475205,2019-4-18,8080258.5,IL2
9.333333,4536.9023,0.5,0.6515455,CD8,0.76384217,2019-4-18,6621864.0,IL2
3.111,2865.1997,0.5,47.24294,CD8,4.4832263,2019-4-18,9820997.0,IL2
1.037037,223.99225,0.5,60.46537,CD8,5.7625284,2019-4-18,599051.1,IL2
0.345679,0.0,0.5,11.5482,CD8,2.1258383,2019-4-18,252106.67,IL2
0.115226,87.98236,0.5,2.7972674,CD8,0.9127145,2019-4-18,206215.22,IL2
0.038409,125.3418,0.5,30.680866,CD8,3.200005,2019-4-18,297184.16,IL2
0.012803,176.25531,0.5,67.06068,CD8,6.1421733,2019-4-18,520768.12,IL2
0.004268,176.53937,0.5,46.37888,CD8,4.985558,2019-4-18,413205.03,IL2
0.001423,116.94702,0.5,11.342278,CD8,2.4683058,2019-4-18,361750.97,IL2
0.000474,93.51477,0.5,4.0229473,CD8,1.3720102,2019-4-18,222539.78,IL2
84.0,2327.6375,4.0,1.2528586,NK,1.2175732,2019-4-18,5332826.5,IL15
28.0,2408.0125,4.0,1.6093988,NK,1.4084183,2019-4-18,7324199.0,IL15
9.333333,3384.014,4.0,1.8181381,NK,1.1967582,2019-4-18,7767452.5,IL15
3.111,2530.7815,4.0,0.025231123,NK,0.8922688,2019-4-18,8763439.0,IL15
1.037037,2359.1125,4.0,1.328681,NK,1.193219,2019-4-18,4508512.0,IL15
0.345679,1646.9597,4.0,-0.0055041313,NK,0.9736669,2019-4-18,5692575.0,IL15
0.115226,1200.5203,4.0,2.3372073,NK,1.5144199,2019-4-18,5935202.5,IL15
0.038409,949.72046,4.0,-0.8899381,NK,0.63394046,2019-4-18,3963316.5,IL15
0.012803,743.0261,4.0,-0.7282181,NK,0.7277984,2019-4-18,4262204.5,IL15
0.004268,128.56177,4.0,1.3419261,NK,1.1152782,2019-4-18,2617343.2,IL15
0.001423,0.0,4.0,0.52005196,NK,1.1334894,2019-4-18,2338168.0,IL15
0.000474,466.84058,4.0,-0.246243,NK,0.7984505,2019-4-18,2677022.5,IL15
84.0,4379.083,4.0,1.9815984,CD8,0.8640875,2019-4-18,8057578.5,IL15
28.0,4476.9985,4.0,2.4260206,CD8,0.92788124,2019-4-18,8098283.0,IL15
9.333333,5317.2695,4.0,1.0577769,CD8,0.79325116,2019-4-18,10706015.0,IL15
3.111,4534.355,4.0,1.4532938,CD8,0.852051,2019-4-18,7883941.0,IL15
1.037037,2681.2002,4.0,8.947042,CD8,2.0272474,2019-4-18,4970178.0,IL15
0.345679,938.35175,4.0,8.774416,CD8,2.4164,2019-4-18,1789643.0,IL15
0.115226,270.4168,4.0,32.045326,CD8,4.186636,2019-4-18,558614.9,IL15
0.038409,71.08783,4.0,18.626982,CD8,2.6927674,2019-4-18,354814.22,IL15
0.012803,23.834778,4.0,21.025238,CD8,2.8668504,2019-4-18,265867.3,IL15
0.004268,101.980896,4.0,14.005297,CD8,2.4962363,2019-4-18,345211.9,IL15
0.001423,0.0,4.0,7.204569,CD8,1.467295,2019-4-18,256656.42,IL15
0.000474,224.65717,4.0,28.17463,CD8,4.6096525,2019-4-18,960440.75,IL15
84.0,3208.1357,2.0,1.6229467,NK,1.1710143,2019-4-18,4992784.5,IL15
28.0,3358.4521,2.0,0.9495852,NK,1.2188003,2019-4-18,8961885.0,IL15
9.333333,2729.7593,2.0,-0.39854217,NK,0.7230101,2019-4-18,4730336.0,IL15
3.111,2470.42,2.0,2.7422686,NK,1.2577089,2019-4-18,4169189.8,IL15
1.037037,989.9414,2.0,1.1339536,NK,1.2899231,2019-4-18,3922533.2,IL15
0.345679,0.0,2.0,5.9779787,NK,2.1002297,2019-4-18,1917841.4,IL15
0.115226,768.6096,2.0,2.346438,NK,1.5220536,2019-4-18,4451359.0,IL15
0.038409,515.04395,2.0,3.3007789,NK,1.6639442,2019-4-18,3011516.0,IL15
0.012803,712.69165,2.0,1.273932,NK,1.5227525,2019-4-18,4081372.5,IL15
0.004268,1188.5039,2.0,27.43889,NK,4.9134755,2019-4-18,17612798.0,IL15
0.001423,374.12964,2.0,0.68013644,NK,1.2555053,2019-4-18,2809651.2,IL15
0.000474,930.5305,2.0,-0.024190187,NK,1.1259221,2019-4-18,3659893.2,IL15
84.0,3715.497,2.0,2.6296034,CD8,1.0591741,2019-4-18,6661693.0,IL15
28.0,3161.2383,2.0,5.068568,CD8,1.556292,2019-4-18,7805950.0,IL15
9.333333,3225.6885,2.0,8.921382,CD8,1.8473265,2019-4-18,6513265.5,IL15
3.111,3165.7036,2.0,2.3270187,CD8,1.1029234,2019-4-18,5718799.5,IL15
1.037037,100.8385,2.0,4.285191,CD8,1.4843824,2019-4-18,350806.16,IL15
0.345679,23.664917,2.0,15.828285,CD8,2.4036152,2019-4-18,313359.3,IL15
0.115226,5.0012207,2.0,43.053406,CD8,4.562209,2019-4-18,443967.62,IL15
0.038409,18.272095,2.0,3.995596,CD8,0.94610125,2019-4-18,227322.08,IL15
0.012803,61.523804,2.0,29.783531,CD8,3.59158,2019-4-18,300050.03,IL15
0.004268,0.0,2.0,84.173805,CD8,6.6959085,2019-4-18,446199.53,IL15
0.001423,23.725708,2.0,305.9096,CD8,16.796862,2019-4-18,2696744.0,IL15
0.000474,54.776978,2.0,1.4083638,CD8,0.5603108,2019-4-18,214307.81,IL15
84.0,3343.596,1.0,0.50882626,NK,1.0416238,2019-4-18,6424012.5,IL15
28.0,3429.9177,1.0,0.8783057,NK,1.1271967,2019-4-18,10751312.0,IL15
9.333333,2931.2424,1.0,0.15313101,NK,1.0312018,2019-4-18,8024167.5,IL15
3.111,2494.6833,1.0,-0.42226696,NK,0.74867,2019-4-18,4841681.0,IL15
1.037037,499.17065,1.0,0.42615366,NK,1.1312321,2019-4-18,3529470.8,IL15
0.345679,229.97583,1.0,-0.3003099,NK,0.8608761,2019-4-18,3816093.5,IL15
0.115226,317.25,1.0,-0.088410854,NK,0.91040677,2019-4-18,4264339.0,IL15
0.038409,0.0,1.0,2.1196132,NK,1.5852821,2019-4-18,3322833.0,IL15
0.012803,503.531,1.0,0.25413227,NK,0.9960334,2019-4-18,4040369.5,IL15
0.004268,657.64233,1.0,-0.48056388,NK,0.74115604,2019-4-18,3035859.0,IL15
0.001423,206.87329,1.0,0.76720405,NK,1.331299,2019-4-18,3775945.8,IL15
0.000474,876.9763,1.0,-0.029091358,NK,0.9436184,2019-4-18,5931507.5,IL15
84.0,3510.2034,1.0,0.81120706,CD8,0.83899677,2019-4-18,5455090.0,IL15
28.0,4025.508,1.0,0.8459437,CD8,0.75348204,2019-4-18,6500572.5,IL15
9.333333,2863.082,1.0,0.9824228,CD8,0.9957847,2019-4-18,5607041.0,IL15
3.111,3556.3167,1.0,1.6679044,CD8,0.9265429,2019-4-18,4616127.0,IL15
1.037037,328.711,1.0,8.289106,CD8,2.0351171,2019-4-18,568826.94,IL15
0.345679,143.92108,1.0,4.8956184,CD8,1.7645247,2019-4-18,363484.3,IL15
0.115226,100.33258,1.0,1.9691916,CD8,1.0552163,2019-4-18,216089.97,IL15
0.038409,140.6867,1.0,36.612484,CD8,4.206823,2019-4-18,380006.2,IL15
0.012803,135.07965,1.0,15.05722,CD8,2.4829247,2019-4-18,310717.8,IL15
0.004268,79.04462,1.0,91.41567,CD8,7.6032963,2019-4-18,527181.5,IL15
0.001423,0.0,1.0,0.13605738,CD8,0.40983066,2019-4-18,201642.14,IL15
0.000474,116.01532,1.0,20.867992,CD8,3.3415616,2019-4-18,377232.56,IL15
84.0,3920.98,0.5,-0.45240092,NK,0.7428866,2019-4-18,8743771.0,IL15
28.0,2999.437,0.5,2.4446163,NK,1.2819268,2019-4-18,5706062.5,IL15
9.333333,2854.5347,0.5,2.4990668,NK,1.5716121,2019-4-18,5868376.5,IL15
3.111,4074.8706,0.5,1.230494,NK,1.0495698,2019-4-18,6970034.5,IL15
1.037037,1014.69385,0.5,-0.38820267,NK,0.92923796,2019-4-18,4097149.5,IL15
0.345679,0.0,0.5,-0.44183993,NK,0.6297656,2019-4-18,2099390.5,IL15
0.115226,223.9165,0.5,0.35970044,NK,1.0736785,2019-4-18,3553211.0,IL15
0.038409,339.22632,0.5,0.615896,NK,1.2324598,2019-4-18,5224301.5,IL15
0.012803,662.7549,0.5,-0.8300967,NK,0.78847504,2019-4-18,5378341.0,IL15
0.004268,163.69287,0.5,0.12857985,NK,1.0095605,2019-4-18,2968402.0,IL15
0.001423,334.5415,0.5,0.05563283,NK,1.0996262,2019-4-18,3851660.8,IL15
0.000474,570.5581,0.5,0.93848133,NK,1.4025859,2019-4-18,3792334.2,IL15
84.0,6549.766,0.5,13.921307,CD8,2.2269032,2019-4-18,11620314.0,IL15
28.0,5410.3755,0.5,8.163208,CD8,1.6957176,2019-4-18,9458199.0,IL15
9.333333,5742.6655,0.5,0.02382207,CD8,0.3593295,2019-4-18,7372190.0,IL15
3.111,5622.5293,0.5,-0.15382934,CD8,0.3714797,2019-4-18,7788134.5,IL15
1.037037,896.1451,0.5,1.7272434,CD8,1.2704335,2019-4-18,1200778.0,IL15
0.345679,0.0,0.5,53.283443,CD8,5.518066,2019-4-18,422856.84,IL15
0.115226,177.69257,0.5,11.502306,CD8,2.1790931,2019-4-18,323408.97,IL15
0.038409,172.29633,0.5,43.639175,CD8,4.565998,2019-4-18,374593.62,IL15
0.012803,93.28204,0.5,6.4872427,CD8,1.2860008,2019-4-18,228246.78,IL15
0.004268,162.22882,0.5,12.014946,CD8,2.2349164,2019-4-18,364670.06,IL15
0.001423,101.61163,0.5,2.3432903,CD8,1.00364,2019-4-18,228968.42,IL15
0.000474,184.27081,0.5,13.831696,CD8,2.1966171,2019-4-18,267387.28,IL15
84.0,18766.436,4.0,1.5672626,Treg,1.3240821,2019-4-19,524964860.0,WT N-term
28.0,11461.195,4.0,3.6817508,Treg,1.7371593,2019-4-19,271496420.0,WT N-term
9.333333,13442.207,4.0,4.1868362,Treg,1.8241258,2019-4-19,353220540.0,WT N-term
3.111,11364.496,4.0,3.6114311,Treg,1.8776897,2019-4-19,347911420.0,WT N-term
1.037037,9284.666,4.0,18.659952,Treg,2.859454,2019-4-19,349350530.0,WT N-term
0.345679,9555.525,4.0,5.5442057,Treg,2.3795896,2019-4-19,336262560.0,WT N-term
0.115226,10091.33,4.0,4.7037206,Treg,2.1747649,2019-4-19,444628260.0,WT N-term
0.038409,8223.541,4.0,4.4675536,Treg,2.1757593,2019-4-19,317923680.0,WT N-term
0.012803,6107.058,4.0,6.102132,Treg,2.426619,2019-4-19,230426800.0,WT N-term
0.004268,3787.392,4.0,11.016272,Treg,3.1447232,2019-4-19,163537150.0,WT N-term
0.001423,63.73633,4.0,34.140068,Treg,5.3446083,2019-4-19,44515450.0,WT N-term
0.000474,0.0,4.0,34.106533,Treg,5.288316,2019-4-19,35814970.0,WT N-term
84.0,18726.91,4.0,1.4749002,Thelper,1.3147805,2019-4-19,468222980.0,WT N-term
28.0,12020.512,4.0,3.8165154,Thelper,1.7280703,2019-4-19,229991220.0,WT N-term
9.333333,13332.189,4.0,4.8879404,Thelper,1.9084374,2019-4-19,301786140.0,WT N-term
3.111,11400.629,4.0,4.054276,Thelper,1.9639829,2019-4-19,289649950.0,WT N-term
1.037037,8250.326,4.0,6.847575,Thelper,2.5159242,2019-4-19,251149310.0,WT N-term
0.345679,8608.516,4.0,6.346159,Thelper,2.4846277,2019-4-19,266076320.0,WT N-term
0.115226,8957.33,4.0,6.2693367,Thelper,2.4338136,2019-4-19,338332380.0,WT N-term
0.038409,7840.344,4.0,5.569908,Thelper,2.3651226,2019-4-19,265635500.0,WT N-term
0.012803,4881.4116,4.0,10.162389,Thelper,2.9643655,2019-4-19,151593730.0,WT N-term
0.004268,2350.1812,4.0,21.950542,Thelper,4.207833,2019-4-19,65157244.0,WT N-term
0.001423,389.43115,4.0,7860.3975,Thelper,88.43047,2019-4-19,1706892000.0,WT N-term
0.000474,0.0,4.0,108.51767,Thelper,7.3276973,2019-4-19,7157473.5,WT N-term
84.0,13400.787,4.0,1.4637094,Treg,1.3288318,2019-4-19,312109760.0,WT N-term
28.0,9647.367,4.0,3.491324,Treg,1.7298365,2019-4-19,191242770.0,WT N-term
9.333333,9644.766,4.0,6.0013943,Treg,2.1787095,2019-4-19,228366930.0,WT N-term
3.111,8642.357,4.0,3080.0613,Treg,52.50779,2019-4-19,1899674100.0,WT N-term
1.037037,8607.871,4.0,4.236979,Treg,2.0518966,2019-4-19,228902420.0,WT N-term
0.345679,5150.138,4.0,15.979761,Treg,3.666881,2019-4-19,156681170.0,WT N-term
0.115226,6695.901,4.0,11.023181,Treg,3.0736015,2019-4-19,231806510.0,WT N-term
0.038409,7327.48,4.0,6.880069,Treg,2.553455,2019-4-19,239713310.0,WT N-term
0.012803,4307.691,4.0,12.7219715,Treg,3.3204167,2019-4-19,138801760.0,WT N-term
0.004268,637.4888,4.0,18.1624,Treg,3.412096,2019-4-19,17314066.0,WT N-term
0.001423,2751.06,4.0,1593.5867,Treg,39.92352,2019-4-19,8504391700.0,WT N-term
0.000474,0.0,4.0,80.92632,Treg,6.6138983,2019-4-19,10823733.0,WT N-term
84.0,13629.419,4.0,1.4525442,Thelper,1.3297411,2019-4-19,278862880.0,WT N-term
28.0,8832.008,4.0,4.7805333,Thelper,1.8744699,2019-4-19,133587100.0,WT N-term
9.333333,6001.7344,4.0,11.191254,Thelper,2.7787197,2019-4-19,109809780.0,WT N-term
3.111,6476.209,4.0,11.78068,Thelper,3.0540504,2019-4-19,127739820.0,WT N-term
1.037037,5675.1094,4.0,9.87847,Thelper,2.8748906,2019-4-19,131265240.0,WT N-term
0.345679,2393.5156,4.0,45.547108,Thelper,5.697878,2019-4-19,55475030.0,WT N-term
0.115226,3393.5752,4.0,22.907782,Thelper,4.3542547,2019-4-19,110527740.0,WT N-term
0.038409,4549.044,4.0,15.533106,Thelper,3.5796647,2019-4-19,128040776.0,WT N-term
0.012803,1718.9736,4.0,1254.5635,Thelper,23.625292,2019-4-19,77141576.0,WT N-term
0.004268,288.9712,4.0,999.39795,Thelper,19.91599,2019-4-19,12507013.0,WT N-term
0.001423,226.68213,4.0,29.00925,Thelper,2.3312852,2019-4-19,5232940.5,WT N-term
0.000474,0.0,4.0,5.050349,Thelper,0.99696976,2019-4-19,5502215.0,WT N-term
84.0,15579.454,4.0,0.92949224,Treg,1.2191443,2019-4-19,402021440.0,WT N-term
28.0,13416.11,4.0,94.48731,Treg,5.6281633,2019-4-19,437908200.0,WT N-term
9.333333,13286.231,4.0,1.8272138,Treg,1.4699413,2019-4-19,343406370.0,WT N-term
3.111,11011.622,4.0,6.935524,Treg,1.9907343,2019-4-19,313817120.0,WT N-term
1.037037,9010.85,4.0,3.1071782,Treg,1.8868706,2019-4-19,286706780.0,WT N-term
0.345679,11125.909,4.0,8.17171,Treg,2.413774,2019-4-19,430924540.0,WT N-term
0.115226,7591.9473,4.0,4.3460917,Treg,2.1247451,2019-4-19,277887170.0,WT N-term
0.038409,7902.171,4.0,5.0571117,Treg,2.2706819,2019-4-19,322146600.0,WT N-term
0.012803,6006.244,4.0,564.8189,Treg,15.338233,2019-4-19,329659100.0,WT N-term
0.004268,3157.6064,4.0,8.959418,Treg,2.8693337,2019-4-19,123028600.0,WT N-term
0.001423,1793.4678,4.0,11.735472,Treg,3.2758813,2019-4-19,85680280.0,WT N-term
0.000474,0.0,4.0,1175.0253,Treg,28.48992,2019-4-19,110890370.0,WT N-term
84.0,16871.277,4.0,224.6496,Thelper,7.1714005,2019-4-19,463906800.0,WT N-term
28.0,14410.172,4.0,1.5180612,Thelper,1.3711865,2019-4-19,308144900.0,WT N-term
9.333333,13724.18,4.0,2.123331,Thelper,1.5568455,2019-4-19,302168060.0,WT N-term
3.111,10709.73,4.0,823.0274,Thelper,16.768545,2019-4-19,351581200.0,WT N-term
1.037037,8963.355,4.0,4.526975,Thelper,2.1459317,2019-4-19,231931890.0,WT N-term
0.345679,11376.508,4.0,10.720343,Thelper,2.5630727,2019-4-19,364573380.0,WT N-term
0.115226,7162.6597,4.0,6.1255064,Thelper,2.4615011,2019-4-19,207745940.0,WT N-term
0.038409,7771.939,4.0,6.7576475,Thelper,2.53081,2019-4-19,247359500.0,WT N-term
0.012803,5337.52,4.0,9.846438,Thelper,2.9299047,2019-4-19,141752020.0,WT N-term
0.004268,2707.3184,4.0,2375.8872,Thelper,36.2953,2019-4-19,128440120.0,WT N-term
0.001423,1198.8799,4.0,34.80944,Thelper,5.039874,2019-4-19,24132142.0,WT N-term
0.000474,0.0,4.0,75.114235,Thelper,5.205385,2019-4-19,4218331.0,WT N-term
84.0,25300.715,0.5,-0.048496723,Treg,0.838231,2019-4-19,628650100.0,WT N-term
28.0,21548.117,0.5,0.8028891,Treg,1.1059923,2019-4-19,535180800.0,WT N-term
9.333333,15416.197,0.5,2.692237,Treg,1.7467636,2019-4-19,516145900.0,WT N-term
3.111,14812.326,0.5,1.8484206,Treg,1.582412,2019-4-19,444946430.0,WT N-term
1.037037,13094.871,0.5,2.274754,Treg,1.6918999,2019-4-19,395331700.0,WT N-term
0.345679,8038.9883,0.5,7.8295116,Treg,2.7349,2019-4-19,199272530.0,WT N-term
0.115226,4561.8164,0.5,16.675419,Treg,3.7991767,2019-4-19,105907544.0,WT N-term
0.038409,2291.5625,0.5,17.84963,Treg,3.9516459,2019-4-19,51534616.0,WT N-term
0.012803,1497.9395,0.5,26.07079,Treg,4.5141816,2019-4-19,25982050.0,WT N-term
0.004268,2099.4995,0.5,30.435257,Treg,5.0061007,2019-4-19,51436108.0,WT N-term
0.001423,437.1748,0.5,48.902122,Treg,4.9658303,2019-4-19,8095137.5,WT N-term
0.000474,0.0,0.5,12.969057,Treg,2.3077073,2019-4-19,4961446.5,WT N-term
84.0,26871.096,0.5,-0.1829567,Thelper,0.71376073,2019-4-19,560705340.0,WT N-term
28.0,22108.0,0.5,0.48454547,Thelper,0.99425167,2019-4-19,470282850.0,WT N-term
9.333333,15246.443,0.5,2.3447785,Thelper,1.657249,2019-4-19,440083400.0,WT N-term
3.111,15242.445,0.5,1.7137418,Thelper,1.5155134,2019-4-19,408712030.0,WT N-term
1.037037,13360.383,0.5,2.037805,Thelper,1.6064065,2019-4-19,342361920.0,WT N-term
0.345679,6632.2344,0.5,10.337485,Thelper,2.8843012,2019-4-19,109279750.0,WT N-term
0.115226,2682.5347,0.5,65.30159,Thelper,6.053775,2019-4-19,22246198.0,WT N-term
0.038409,403.98242,0.5,119.56648,Thelper,5.799295,2019-4-19,5188624.5,WT N-term
0.012803,795.99414,0.5,49.089874,Thelper,4.2157564,2019-4-19,4135286.8,WT N-term
0.004268,1058.6172,0.5,135.88728,Thelper,9.225365,2019-4-19,14319847.0,WT N-term
0.001423,383.36377,0.5,7326.3286,Thelper,79.53152,2019-4-19,21711664.0,WT N-term
0.000474,0.0,0.5,11.526863,Thelper,1.6369088,2019-4-19,2597602.5,WT N-term
84.0,8592.093,4.0,4.675182,Treg,2.0253696,2019-4-19,148968530.0,H16N N-term
28.0,6930.454,4.0,5.414091,Treg,2.1864512,2019-4-19,124330820.0,H16N N-term
9.333333,7875.2764,4.0,3164.211,Treg,52.498486,2019-4-19,1149178600.0,H16N N-term
3.111,6139.6553,4.0,5.1515255,Treg,2.299424,2019-4-19,115919160.0,H16N N-term
1.037037,5487.7266,4.0,1953.3649,Treg,38.391403,2019-4-19,354784320.0,H16N N-term
0.345679,7538.2354,4.0,9.116091,Treg,2.8325377,2019-4-19,114660360.0,H16N N-term
0.115226,5583.8545,4.0,6.5105333,Treg,2.4525948,2019-4-19,110248320.0,H16N N-term
0.038409,5390.0986,4.0,2108.8855,Treg,45.101414,2019-4-19,2472098300.0,H16N N-term
0.012803,3709.499,4.0,9.152568,Treg,2.8628306,2019-4-19,65280564.0,H16N N-term
0.004268,3751.3691,4.0,1164.2388,Treg,29.729807,2019-4-19,251458780.0,H16N N-term
0.001423,2499.7104,4.0,9.163964,Treg,2.885459,2019-4-19,49128210.0,H16N N-term
0.000474,0.0,4.0,29.274658,Treg,4.047138,2019-4-19,9995605.0,H16N N-term
84.0,6519.2207,4.0,7.7223682,Thelper,2.452115,2019-4-19,84336310.0,H16N N-term
28.0,5587.67,4.0,11.546828,Thelper,2.939303,2019-4-19,77806620.0,H16N N-term
9.333333,6705.6777,4.0,10.323359,Thelper,2.889274,2019-4-19,111683170.0,H16N N-term
3.111,4945.3174,4.0,11.234138,Thelper,3.0518148,2019-4-19,69791570.0,H16N N-term
1.037037,4555.1514,4.0,3676.3496,Thelper,49.042446,2019-4-19,162628420.0,H16N N-term
0.345679,5658.1807,4.0,9.047028,Thelper,2.8118935,2019-4-19,77349360.0,H16N N-term
0.115226,3665.8,4.0,15.39889,Thelper,3.572997,2019-4-19,51555750.0,H16N N-term
0.038409,2530.9392,4.0,23.920704,Thelper,4.2007403,2019-4-19,31102594.0,H16N N-term
0.012803,2402.8245,4.0,38.772694,Thelper,4.611352,2019-4-19,26600002.0,H16N N-term
0.004268,1434.7498,4.0,7832.559,Thelper,85.03755,2019-4-19,322402050.0,H16N N-term
0.001423,606.6731,4.0,9698.163,Thelper,94.38855,2019-4-19,60747564.0,H16N N-term
0.000474,0.0,4.0,118.07125,Thelper,4.9156,2019-4-19,2761631.2,H16N N-term
84.0,6115.014,2.0,6.4112043,Treg,2.3707144,2019-4-19,139390980.0,H16N N-term
28.0,5331.86,2.0,10.0318365,Treg,2.8875341,2019-4-19,136654050.0,H16N N-term
9.333333,5056.3013,2.0,8.919271,Treg,2.8502624,2019-4-19,139406300.0,H16N N-term
3.111,4317.313,2.0,8.77624,Treg,2.8352334,2019-4-19,102261420.0,H16N N-term
1.037037,4090.0386,2.0,7.0698767,Treg,2.565982,2019-4-19,101981900.0,H16N N-term
0.345679,4223.106,2.0,13.058645,Treg,3.3767412,2019-4-19,71342456.0,H16N N-term
0.115226,4612.363,2.0,1124.0576,Treg,28.572231,2019-4-19,357159400.0,H16N N-term
0.038409,4056.8599,2.0,11.224637,Treg,3.2004032,2019-4-19,113409750.0,H16N N-term
0.012803,2699.605,2.0,14.093941,Treg,3.5693245,2019-4-19,68859200.0,H16N N-term
0.004268,1999.5586,2.0,15.055948,Treg,3.633789,2019-4-19,48146788.0,H16N N-term
0.001423,423.03076,2.0,39.957592,Treg,5.19932,2019-4-19,16120614.0,H16N N-term
0.000474,0.0,2.0,56.207664,Treg,4.2948613,2019-4-19,5244303.0,H16N N-term
84.0,3164.5288,2.0,11.585841,Thelper,2.9445305,2019-4-19,44997584.0,H16N N-term
28.0,3690.005,2.0,12.602269,Thelper,3.120282,2019-4-19,55770536.0,H16N N-term
9.333333,3320.391,2.0,15.962458,Thelper,3.4513032,2019-4-19,54543790.0,H16N N-term
3.111,2841.185,2.0,17.014048,Thelper,3.634636,2019-4-19,44484130.0,H16N N-term
1.037037,1992.146,2.0,1303.375,Thelper,24.06295,2019-4-19,57932480.0,H16N N-term
0.345679,3145.4326,2.0,18.741032,Thelper,3.7800043,2019-4-19,39839296.0,H16N N-term
0.115226,2592.44,2.0,8573.275,Thelper,91.65633,2019-4-19,3924092000.0,H16N N-term
0.038409,2468.1929,2.0,21.545763,Thelper,4.098048,2019-4-19,41918624.0,H16N N-term
0.012803,1058.312,2.0,36.905453,Thelper,4.6109138,2019-4-19,11082646.0,H16N N-term
0.004268,469.6377,2.0,5631.2554,Thelper,69.221466,2019-4-19,29885680.0,H16N N-term
0.001423,0.0,2.0,13.732664,Thelper,1.7188332,2019-4-19,2745773.5,H16N N-term
0.000474,139.64551,2.0,19.02126,Thelper,1.5377977,2019-4-19,2558426.0,H16N N-term
84.0,8474.979,1.0,3.822301,Treg,1.9736339,2019-4-19,154074240.0,H16N N-term
28.0,7097.4985,1.0,4.9444804,Treg,2.2378476,2019-4-19,130342840.0,H16N N-term
9.333333,7648.8267,1.0,6.1044188,Treg,2.4566202,2019-4-19,170851440.0,H16N N-term
3.111,6836.388,1.0,8.428112,Treg,2.7706008,2019-4-19,145264530.0,H16N N-term
1.037037,9039.34,1.0,2788.0237,Treg,52.639076,2019-4-19,18710063000.0,H16N N-term
0.345679,6388.0786,1.0,8.276791,Treg,2.834877,2019-4-19,117337860.0,H16N N-term
0.115226,5870.643,1.0,5.284421,Treg,2.3508737,2019-4-19,116022050.0,H16N N-term
0.038409,6347.095,1.0,5.2029533,Treg,2.2632177,2019-4-19,144527890.0,H16N N-term
0.012803,5312.604,1.0,2.0938926,Treg,1.6655045,2019-4-19,80770620.0,H16N N-term
0.004268,2985.3257,1.0,4.6675243,Treg,2.1677175,2019-4-19,43093744.0,H16N N-term
0.001423,1177.3525,1.0,5.8721933,Treg,2.108146,2019-4-19,18123004.0,H16N N-term
0.000474,0.0,1.0,20.345518,Treg,3.6043456,2019-4-19,12531147.0,H16N N-term
84.0,6323.9043,1.0,6.262596,Thelper,2.2424912,2019-4-19,64759090.0,H16N N-term
28.0,6441.2627,1.0,6.897683,Thelper,2.4261944,2019-4-19,73835370.0,H16N N-term
9.333333,6356.502,1.0,10.164849,Thelper,2.8254712,2019-4-19,88902920.0,H16N N-term
3.111,6472.4785,1.0,6053.356,Thelper,71.93233,2019-4-19,561607900.0,H16N N-term
1.037037,5644.342,1.0,8.702477,Thelper,2.7879822,2019-4-19,67943000.0,H16N N-term
