Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
1.037037,N88D C-term,0,3/1/19,0,740.03894,0,0,Treg,0.5,0
0.345679,N88D C-term,0,3/1/19,0,636.316528,0,0,Treg,0.5,0
0.115226,N88D C-term,0,3/1/19,0,497.193725,0,0,Treg,0.5,0
0.038409,N88D C-term,0,3/1/19,0,698.881958,0,0,Treg,0.5,0
0.012803,N88D C-term,0,3/1/19,0,324.889282,0,0,Treg,0.5,0
0.004268,N88D C-term,0,3/1/19,0,388.050659,0,0,Treg,0.5,0
0.001423,N88D C-term,0,3/1/19,0,199.791382,0,0,Treg,0.5,0
0.000474,N88D C-term,0,3/1/19,0,0,0,0,Treg,0.5,0
84,N88D C-term,0,3/1/19,0,28314.49097,0,0,Treg,1,0
28,N88D C-term,0,3/1/19,0,21653.91675,0,0,Treg,1,0
9.333333,N88D C-term,0,3/1/19,0,1603.026123,0,0,Treg,1,0
3.111,N88D C-term,0,3/1/19,0,2019.451905,0,0,Treg,1,0
1.037037,N88D C-term,0,3/1/19,0,598.484619,0,0,Treg,1,0
0.345679,N88D C-term,0,3/1/19,0,55.5,0,0,Treg,1,0
0.115226,N88D C-term,0,3/1/19,0,148.153565,0,0,Treg,1,0
0.038409,N88D C-term,0,3/1/19,0,183.870606,0,0,Treg,1,0
0.012803,N88D C-term,0,3/1/19,0,32.615967,0,0,Treg,1,0
0.004268,N88D C-term,0,3/1/19,0,512.695313,0,0,Treg,1,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,Treg,1,0
0.000474,N88D C-term,0,3/1/19,0,428.570069,0,0,Treg,1,0
84,N88D C-term,0,3/1/19,0,24277.32471,0,0,Treg,2,0
28,N88D C-term,0,3/1/19,0,20996.18213,0,0,Treg,2,0
9.333333,N88D C-term,0,3/1/19,0,8402.111818,0,0,Treg,2,0
3.111,N88D C-term,0,3/1/19,0,2357.646972,0,0,Treg,2,0
1.037037,N88D C-term,0,3/1/19,0,1424.567138,0,0,Treg,2,0
0.345679,N88D C-term,0,3/1/19,0,777.820312,0,0,Treg,2,0
0.115226,N88D C-term,0,3/1/19,0,167.761474,0,0,Treg,2,0
0.038409,N88D C-term,0,3/1/19,0,12.668213,0,0,Treg,2,0
0.012803,N88D C-term,0,3/1/19,0,593.989502,0,0,Treg,2,0
0.004268,N88D C-term,0,3/1/19,0,607.247314,0,0,Treg,2,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,Treg,2,0
0.000474,N88D C-term,0,3/1/19,0,390.904785,0,0,Treg,2,0
84,N88D C-term,0,3/1/19,0,27930.21753,0,0,Treg,4,0
28,N88D C-term,0,3/1/19,0,26118.43628,0,0,Treg,4,0
9.333333,N88D C-term,0,3/1/19,0,23721.33472,0,0,Treg,4,0
3.111,N88D C-term,0,3/1/19,0,15811.95191,0,0,Treg,4,0
1.037037,N88D C-term,0,3/1/19,0,9844.882567,0,0,Treg,4,0
0.345679,N88D C-term,0,3/1/19,0,3597.41333,0,0,Treg,4,0
0.115226,N88D C-term,0,3/1/19,0,2731.637451,0,0,Treg,4,0
0.038409,N88D C-term,0,3/1/19,0,1143.93335,0,0,Treg,4,0
0.012803,N88D C-term,0,3/1/19,0,940.67627,0,0,Treg,4,0
0.004268,N88D C-term,0,3/1/19,0,546.916748,0,0,Treg,4,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,Treg,4,0
0.000474,N88D C-term,0,3/1/19,0,195.848877,0,0,Treg,4,0
84,N88D C-term,0,3/1/19,0,1476.952026,0,0,Thelper,0.5,0
28,N88D C-term,0,3/1/19,0,581.318237,0,0,Thelper,0.5,0
9.333333,N88D C-term,0,3/1/19,0,331.844238,0,0,Thelper,0.5,0
3.111,N88D C-term,0,3/1/19,0,122.855225,0,0,Thelper,0.5,0
1.037037,N88D C-term,0,3/1/19,0,133.170532,0,0,Thelper,0.5,0
0.345679,N88D C-term,0,3/1/19,0,182.425903,0,0,Thelper,0.5,0
0.115226,N88D C-term,0,3/1/19,0,284.041748,0,0,Thelper,0.5,0
0.038409,N88D C-term,0,3/1/19,0,118.701294,0,0,Thelper,0.5,0
0.012803,N88D C-term,0,3/1/19,0,6.151245,0,0,Thelper,0.5,0
0.004268,N88D C-term,0,3/1/19,0,193.562012,0,0,Thelper,0.5,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,Thelper,0.5,0
0.000474,N88D C-term,0,3/1/19,0,62.294922,0,0,Thelper,0.5,0
84,N88D C-term,0,3/1/19,0,1483.226685,0,0,Thelper,1,0
28,N88D C-term,0,3/1/19,0,811.659302,0,0,Thelper,1,0
9.333333,N88D C-term,0,3/1/19,0,173.903199,0,0,Thelper,1,0
3.111,N88D C-term,0,3/1/19,0,438.642701,0,0,Thelper,1,0
1.037037,N88D C-term,0,3/1/19,0,129.591675,0,0,Thelper,1,0
0.345679,N88D C-term,0,3/1/19,0,157.412232,0,0,Thelper,1,0
0.115226,N88D C-term,0,3/1/19,0,151.824585,0,0,Thelper,1,0
0.038409,N88D C-term,0,3/1/19,0,169.303589,0,0,Thelper,1,0
0.012803,N88D C-term,0,3/1/19,0,123.251709,0,0,Thelper,1,0
0.004268,N88D C-term,0,3/1/19,0,36.196778,0,0,Thelper,1,0
0.001423,N88D C-term,0,3/1/19,0,0,0,0,Thelper,1,0
0.000474,N88D C-term,0,3/1/19,0,132.630494,0,0,Thelper,1,0
84,N88D C-term,0,3/1/19,0,1593.63794,0,0,Thelper,2,0
28,N88D C-term,0,3/1/19,0,1006.139649,0,0,Thelper,2,0
9.333333,N88D C-term,0,3/1/19,0,370.098633,0,0,Thelper,2,0
3.111,N88D C-term,0,3/1/19,0,515.68457,0,0,Thelper,2,0
1.037037,N88D C-term,0,3/1/19,0,384.205078,0,0,Thelper,2,0
0.345679,N88D C-term,0,3/1/19,0,318.861084,0,0,Thelper,2,0
0.115226,N88D C-term,0,3/1/19,0,205.800171,0,0,Thelper,2,0
0.038409,N88D C-term,0,3/1/19,0,0,0,0,Thelper,2,0
0.012803,N88D C-term,0,3/1/19,0,294.719849,0,0,Thelper,2,0
0.004268,N88D C-term,0,3/1/19,0,290.28125,0,0,Thelper,2,0
0.001423,N88D C-term,0,3/1/19,0,181.375,0,0,Thelper,2,0
0.000474,N88D C-term,0,3/1/19,0,282.994629,0,0,Thelper,2,0
84,N88D C-term,0,3/1/19,0,1681.655517,0,0,Thelper,4,0
28,N88D C-term,0,3/1/19,0,1433.906982,0,0,Thelper,4,0
9.333333,N88D C-term,0,3/1/19,0,970.311523,0,0,Thelper,4,0
3.111,N88D C-term,0,3/1/19,0,691.325927,0,0,Thelper,4,0
1.037037,N88D C-term,0,3/1/19,0,449.052978,0,0,Thelper,4,0
0.345679,N88D C-term,0,3/1/19,0,372.643798,0,0,Thelper,4,0
0.115226,N88D C-term,0,3/1/19,0,390.486084,0,0,Thelper,4,0
0.038409,N88D C-term,0,3/1/19,0,296.717529,0,0,Thelper,4,0
0.012803,N88D C-term,0,3/1/19,0,322.658203,0,0,Thelper,4,0
0.004268,N88D C-term,0,3/1/19,0,319.841308,0,0,Thelper,4,0
0.001423,N88D C-term,0,3/1/19,0,113.319091,0,0,Thelper,4,0
0.000474,N88D C-term,0,3/1/19,0,0,0,0,Thelper,4,0
